,ID,Price,Levy,Manufacturer,Model,Prod. year,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11
236,3669,2000,1368,14,652,1996,2,1.6,170000,4.0,4,2,2,0,0,0,0,0,0,1,0,0,0,0
237,3765,6272,0,7,262,1996,4,2.0,233000,4.0,4,3,6,0,0,1,0,0,0,0,0,0,0,0
238,4494,40769,0,7,546,1996,2,5.5,180000,8.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0
239,4498,3500,0,8,12,1996,4,2.0,23000,4.0,4,3,3,0,0,1,0,0,0,0,0,0,0,0
240,4602,4391,0,8,140,1996,2,1.6,111112,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
241,4771,3000,0,8,140,1996,4,1.6,600000,4.0,4,2,2,0,0,0,0,0,1,0,0,0,0,0
242,4858,9722,0,4,11,1996,3,2.5,270000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
243,4868,3000,0,8,140,1996,4,1.6,1111,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
244,4879,3000,1688,12,199,1996,2,2.0,203658,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
245,5214,4704,0,7,152,1996,4,2.0,777777,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
246,5379,40769,0,7,35,1996,2,1.8,212485,8.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
247,5465,4704,0,8,288,1996,2,1.8,260000,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
248,5663,7527,0,10,188,1996,2,2.0,44444,6.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
249,6012,2822,0,12,862,1996,4,2.0,111111,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
250,6047,15681,0,7,864,1996,6,4.2,125000,8.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
251,6192,5959,0,7,35,1996,4,1.8,280000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
252,6216,4500,0,4,11,1996,3,2.5,11000,4.0,4,3,1,0,0,0,0,1,0,0,0,0,0,0
253,6247,4077,0,8,140,1996,2,1.6,304000,4.0,4,2,4,0,0,0,0,1,0,0,0,0,0,0
254,6301,5331,0,7,35,1996,2,1.8,290000,6.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0
255,6405,3000,0,14,185,1996,2,1.2,111000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
256,6557,9408,0,19,77,1996,4,2.4,198000,6.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
257,6760,6115,0,12,199,1996,2,1.8,32585,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
258,6989,23521,0,4,11,1996,3,2.5,123000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
259,7090,7840,0,30,957,1996,2,2.8,215852,8.0,4,3,15,1,0,0,0,0,0,0,0,0,0,0
260,7144,2500,0,8,685,1996,4,2.0,177777,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
261,7387,9408,0,7,290,1996,4,2.3,310000,4.0,4,3,2,0,0,0,0,0,0,0,0,0,1,0
262,7522,8467,0,7,58,1996,4,3.2,224643,6.0,4,3,6,0,0,1,0,0,0,0,0,0,0,0
263,7574,5331,0,3,49,1996,2,2.0,30000,4.0,1,2,2,1,0,0,0,0,0,0,0,0,0,0
264,7689,627,1368,3,30,1996,2,1.6,3445,4.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
265,8017,3600,0,4,632,1996,2,1.3,276000,4.0,4,2,0,0,0,0,0,0,0,1,0,0,0,0
266,8720,200,0,4,1073,1996,3,2.5,200000,4.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
267,8736,2200,1528,43,1076,1996,2,1.8,283000,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
268,9050,15367,0,26,1096,1996,2,1.3,75000,4.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
269,9306,23521,0,4,11,1996,3,2.5,123000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
270,9425,23521,0,4,11,1996,3,2.5,123000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
271,9824,2200,967,15,462,1996,4,1.1,220000,6.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
272,9847,13799,0,4,11,1996,3,2.5,210000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
273,9926,1800,0,53,612,1996,2,1.6,123333,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
274,9976,3000,0,12,101,1996,2,1.6,160000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
275,10113,1200,0,12,91,1996,4,2.0,3018,4.0,4,2,2,0,0,0,0,1,0,0,0,0,0,0
276,10155,11917,0,4,11,1996,3,2.5,5451812,6.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
277,10530,2195,0,8,224,1996,2,1.4,270000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
278,10806,2500,0,8,140,1996,2,1.6,150000,4.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
279,10970,4547,0,8,12,1996,2,1.6,25000,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
280,11238,3500,1368,12,101,1996,2,1.6,275000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
281,11336,4704,0,8,12,1996,2,1.6,11000,4.0,4,2,1,0,0,1,0,0,0,0,0,0,0,0
282,12379,4858,0,7,35,1996,4,1.8,220000,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
283,12569,7527,0,7,139,1996,2,2.0,150000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
284,12691,14113,0,19,77,1996,4,3.5,186000,6.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0
285,13053,5331,0,7,35,1996,2,1.8,250000,4.0,4,3,3,0,0,1,0,0,0,0,0,0,0,0
286,13424,11917,0,4,11,1996,3,2.5,254000,4.0,4,3,0,0,0,0,0,0,1,0,0,0,0,0
287,13457,3607,0,8,140,1996,2,1.6,220000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
288,13775,5645,0,10,188,1996,2,2.0,278000,6.0,4,3,5,0,0,1,0,0,0,0,0,0,0,0
289,13865,4704,0,10,1404,1996,2,2.5,232000,6.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
290,14292,4704,0,12,101,1996,4,2.0,280000,4.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
291,14356,3500,0,8,140,1996,2,1.6,30000,4.0,4,2,2,0,0,0,0,0,1,0,0,0,0,0
292,14414,6586,0,10,211,1996,2,2.0,357806,6.0,4,3,2,0,0,0,0,0,0,1,0,0,0,0
293,14463,3763,0,12,101,1996,2,1.6,220000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
294,14483,2500,0,8,224,1996,2,1.6,211375,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
295,14688,3800,0,8,12,1996,2,2.0,1111111,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
296,14925,23521,0,4,11,1996,3,2.5,123000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
297,15063,3136,0,15,1225,1996,2,1.4,441745,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
298,15284,23521,0,4,11,1996,3,2.5,123000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
299,15380,3136,0,12,101,1996,2,1.6,220000,1.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
300,15469,2822,0,4,389,1996,4,1.8,40000000,4.0,4,2,4,0,0,0,0,1,0,0,0,0,0,0
301,15597,4000,0,10,380,1996,4,2.0,1000,6.0,2,3,2,0,0,1,0,0,0,0,0,0,0,0
302,15609,4391,0,10,380,1996,2,2.8,360000,6.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
303,15760,3450,0,8,12,1996,4,1.6,1234,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
304,15779,10349,0,4,11,1996,3,2.5,335000,4.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
305,15851,3500,0,12,862,1996,4,1.6,200000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
306,15973,10349,5681,19,77,1996,2,2.4,169800,4.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
307,16247,23521,0,4,11,1996,3,2.5,123000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
308,16542,5018,0,7,73,1996,3,2.2,136000,4.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
309,16788,15053,0,4,11,1996,3,2.5,188000,4.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
310,16949,5645,0,7,290,1996,4,2.3,344000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
311,17133,2200,0,4,389,1996,2,1.8,11111,6.0,4,2,16,0,1,0,0,0,0,0,0,0,0,0
312,12,3000,0,8,12,1997,4,1.6,350000,4.0,4,2,4,0,0,0,0,1,0,0,0,0,0,0
313,103,1254,0,19,69,1997,2,1.3,100000,4.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
314,122,15681,0,19,77,1997,2,2.4,142000,4.0,1,1,6,1,0,0,0,0,0,0,0,0,0,0
315,149,4547,0,8,12,1997,2,1.6,15000,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
316,296,6586,0,10,149,1997,6,1.8,270000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
317,467,10976,0,7,187,1997,2,5.0,167000,8.0,1,3,8,0,0,1,0,0,0,0,0,0,0,0
318,469,5000,0,10,149,1997,2,1.8,545654,4.0,4,3,4,0,0,0,0,0,0,1,0,0,0,0
319,481,5645,0,8,12,1997,2,2.0,200000,4.0,4,2,4,0,0,0,0,0,1,0,0,0,0,0
320,676,7840,0,7,58,1997,4,3.2,111111,6.0,1,3,6,0,0,1,0,0,0,0,0,0,0,0
321,897,2700,0,8,12,1997,4,1.6,777777777,4.0,1,2,2,0,0,1,0,0,0,0,0,0,0,0
322,932,3000,0,7,290,1997,2,2.2,111111,4.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
323,1646,4704,0,10,149,1997,2,1.8,211000,4.0,1,3,2,0,0,1,0,0,0,0,0,0,0,0
324,1650,3500,0,8,224,1997,2,1.4,11111,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
325,1670,5331,0,7,410,1997,2,2.8,100000,6.0,1,3,10,0,0,1,0,0,0,0,0,0,0,0
326,1710,7213,0,7,35,1997,2,1.8,11111111,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
327,2097,3150,5679,6,465,1997,2,2.4,230000,4.0,1,1,2,0,0,0,0,0,0,0,1,0,0,0
328,2146,7840,0,7,58,1997,6,3.2,170000,6.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
329,2391,4234,0,10,97,1997,2,2.5,225142,6.0,1,3,2,0,0,1,0,0,0,0,0,0,0,0
330,2607,4077,0,12,537,1997,3,1.9,194000,4.0,4,2,2,0,0,0,0,1,0,0,0,0,0,0
331,2611,7840,0,15,462,1997,4,1.0,2888,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
332,2623,3763,0,7,290,1997,2,2.3,105000,4.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0
333,3060,7527,0,4,11,1997,3,2.5,1000,4.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
334,3139,2500,0,8,607,1997,2,2.0,290000,4.0,4,2,2,0,0,0,0,1,0,0,0,0,0,0
335,3492,8467,0,4,11,1997,3,2.5,250000,6.0,4,3,1,0,0,0,1,0,0,0,0,0,0,0
336,3929,5331,0,6,76,1997,2,2.0,80000,4.0,1,2,8,1,0,0,0,0,0,0,0,0,0,0
337,3943,400,0,12,101,1997,4,1.6,9300,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
338,4137,5331,0,3,49,1997,2,2.0,1972,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
339,4387,6272,0,7,152,1997,4,2.0,165000,4.0,1,3,6,0,0,1,0,0,0,0,0,0,0,0
340,4658,4391,0,12,199,1997,4,1.8,174000,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
341,5097,13000,0,7,19,1997,6,2.0,170000,6.0,4,2,2,0,0,0,1,0,0,0,0,0,0,0
342,5301,6893,0,7,384,1997,2,2.0,14000,4.0,4,3,2,0,0,0,0,0,0,1,0,0,0,0
343,5422,9408,0,10,821,1997,2,2.0,25000,6.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
344,5629,4391,0,8,140,1997,4,1.6,294271,4.0,4,2,2,0,0,0,0,0,1,0,0,0,0,0
345,5774,6900,0,29,570,1997,2,1.7,200000,4.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
346,5932,2600,0,12,856,1997,2,1.6,3568,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
347,6233,16308,0,6,879,1997,2,2.7,213700,4.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
348,6262,4000,0,12,101,1997,2,1.8,111111,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
349,6489,13500,0,7,903,1997,3,2.9,111000,1.0,4,3,1,0,0,0,1,0,0,0,0,0,0,0
350,6848,7840,0,10,380,1997,2,2.8,455855,6.0,4,3,6,0,0,1,0,0,0,0,0,0,0,0
351,7100,3763,0,13,98,1997,2,2.6,111111,6.0,1,1,2,0,0,1,0,0,0,0,0,0,0,0
352,7326,4704,0,8,12,1997,4,1.8,585000,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
353,7443,6272,0,7,988,1997,4,2.8,30000,6.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0
354,7491,4077,0,8,140,1997,2,1.6,180000,4.0,1,2,2,0,0,1,0,0,0,0,0,0,0,0
355,7700,6500,0,10,1004,1997,2,1.8,284000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
356,8042,14113,0,37,576,1997,2,3.2,240000,6.0,1,1,6,1,0,0,0,0,0,0,0,0,0,0
357,8370,7840,0,8,305,1997,6,2.2,300000,4.0,4,2,6,0,0,0,0,0,0,0,1,0,0,0
358,8398,5175,0,12,101,1997,4,2.0,180008,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
359,8440,5645,0,3,49,1997,2,2.0,230000,4.0,1,2,2,1,0,0,0,0,0,0,0,0,0,0
360,8560,3763,0,8,12,1997,2,1.6,111111,4.0,4,2,2,0,0,0,0,1,0,0,0,0,0,0
361,8584,2979,0,12,315,1997,2,1.6,212000,4.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
362,8602,6586,0,10,950,1997,2,1.8,245000,4.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0
363,8833,3500,0,8,140,1997,4,1.6,131000,4.0,4,2,1,0,1,0,0,0,0,0,0,0,0,0
364,8943,4200,0,8,12,1997,2,1.6,6666,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
365,9279,5331,0,4,11,1997,3,2.5,396672,1.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
366,9337,4391,0,12,101,1997,4,1.8,174000,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
367,9392,7527,0,7,35,1997,2,1.8,312000,4.0,4,3,6,0,0,1,0,0,0,0,0,0,0,0
368,9438,2822,0,19,160,1997,2,1.3,3250000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
369,9483,11604,0,19,77,1997,2,3.5,368000,6.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
370,9644,7840,0,7,180,1997,4,2.4,280000,6.0,4,3,4,0,0,0,0,0,1,0,0,0,0,0
371,9773,5300,0,7,16,1997,4,2.0,312217,4.0,2,3,4,0,0,1,0,0,0,0,0,0,0,0
372,9871,3700,0,15,462,1997,2,1.0,111111,4.0,4,2,1,0,0,1,0,0,0,0,0,0,0,0
373,9894,2500,0,53,1146,1997,2,1.6,162000,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
374,9964,6000,0,7,58,1997,4,3.2,258000,6.0,1,3,6,0,0,1,0,0,0,0,0,0,0,0
375,10239,3763,0,12,101,1997,4,2.0,25000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
376,10273,8467,0,10,189,1997,6,2.5,111111,6.0,2,3,4,0,0,1,0,0,0,0,0,0,0,0
377,10298,5645,0,12,101,1997,2,1.4,220000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
378,10425,5331,0,8,12,1997,2,1.6,2000,4.0,4,2,4,0,1,0,0,0,0,0,0,0,0,0
379,10818,3607,0,8,12,1997,2,1.6,70000,4.0,1,2,2,0,0,1,0,0,0,0,0,0,0,0
380,10990,4077,0,34,718,1997,2,2.9,126405,8.0,1,3,2,0,0,0,0,0,0,0,1,0,0,0
381,11032,7213,0,7,58,1997,4,3.2,180000,6.0,1,3,8,0,0,1,0,0,0,0,0,0,0,0
382,11133,13485,0,4,11,1997,3,2.5,134080,4.0,4,3,2,0,0,0,0,1,0,0,0,0,0,0
383,11425,8000,0,7,58,1997,4,3.2,280000,6.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0
384,11576,6500,0,7,152,1997,2,2.0,250000,4.0,4,3,6,0,0,1,0,0,0,0,0,0,0,0
385,11599,8781,0,7,410,1997,2,2.8,200000,6.0,1,3,16,0,0,1,0,0,0,0,0,0,0,0
386,11607,1000,0,4,398,1997,2,1.6,11000,4.0,4,2,8,0,0,1,0,0,0,0,0,0,0,0
387,11616,4077,0,12,101,1997,4,1.8,999999999,4.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
388,11989,3763,0,21,141,1997,2,1.5,111111,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
389,11999,7213,0,3,49,1997,2,2.0,200000,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
390,12004,5018,0,3,30,1997,2,1.4,200000,4.0,4,2,2,0,0,0,0,0,0,1,0,0,0,0
391,12126,8154,0,7,35,1997,2,1.8,183987,4.0,1,3,4,0,0,0,0,0,1,0,0,0,0,0
392,12324,1725,0,4,1318,1997,2,2.0,180000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
393,12348,1700,0,12,101,1997,2,1.8,1000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
394,12597,11604,0,19,77,1997,2,3.5,120000,4.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0
395,12975,8781,0,4,11,1997,3,2.5,200000,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
396,13069,2666,0,8,1358,1997,4,2.0,200000,4.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
397,13168,6272,0,7,35,1997,2,1.8,250000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
398,13215,7840,5679,7,180,1997,2,2.4,60000,6.0,1,3,12,0,0,0,0,0,1,0,0,0,0,0
399,13224,5331,0,12,127,1997,4,2.0,254680,4.0,4,2,4,0,0,0,0,0,0,0,1,0,0,0
400,13279,5645,0,3,30,1997,2,1.4,300000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
401,13495,6600,0,7,139,1997,4,2.0,206000,4.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0
402,13566,3200,0,8,902,1997,2,1.4,247586,4.0,4,2,2,0,0,0,0,0,0,1,0,0,0,0
403,13686,4704,0,10,149,1997,4,1.8,1000,4.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
404,13715,5645,0,16,1393,1997,2,0.7,888,3.0,4,1,2,0,0,0,0,0,0,0,0,0,0,1
405,13968,4500,0,10,149,1997,2,1.6,3100,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
406,14127,3763,0,12,537,1997,3,1.9,260000,4.0,4,2,1,0,0,0,0,1,0,0,0,0,0,0
407,14744,9408,0,7,35,1997,4,1.8,196090,4.0,3,3,2,0,0,0,0,0,1,0,0,0,0,0
408,14867,7683,0,7,73,1997,2,2.0,415386,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
409,14887,10349,0,6,181,1997,6,2.7,218000,4.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
410,14904,9408,0,6,76,1997,2,2.0,140000,4.0,4,1,2,1,0,0,0,0,0,0,0,0,0,0
411,14968,6899,0,7,35,1997,2,1.8,445908,4.0,1,3,2,0,0,1,0,0,0,0,0,0,0,0
412,14979,4500,0,8,12,1997,2,1.8,13425,4.0,4,2,4,0,1,0,0,0,0,0,0,0,0,0
413,14996,7840,0,7,152,1997,2,2.0,305125,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
414,15261,5645,0,7,16,1997,3,2.2,296376,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
415,15447,10349,0,19,77,1997,6,2.7,219000,4.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
416,15721,4861,0,8,140,1997,2,1.6,180000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
417,16141,4704,1366,8,140,1997,2,1.6,443033,4.0,4,2,2,0,0,0,0,0,1,0,0,0,0,0
418,16180,1000,0,5,254,1997,2,1.3,4444,4.0,4,2,0,0,0,1,0,0,0,0,0,0,0,0
419,16270,5500,0,10,188,1997,2,2.0,263000,6.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
420,16443,10976,0,10,65,1997,2,2.8,180000,6.0,4,3,0,0,0,0,0,0,0,1,0,0,0,0
421,16445,6272,0,7,35,1997,4,1.8,540000,4.0,4,3,2,0,0,1,0,0,0,0,0,0,0,0
422,16460,7527,0,7,410,1997,2,2.8,219200,4.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
423,16663,4704,0,19,1438,1997,4,2.0,11111,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
424,16713,3763,0,8,140,1997,2,1.6,2000000,4.0,4,2,2,0,0,0,0,1,0,0,0,0,0,0
425,16904,10973,0,7,62,1997,3,2.4,130000,4.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
426,16919,3800,0,8,140,1997,4,1.6,255000,4.0,4,2,2,0,0,0,0,1,0,0,0,0,0,0
427,17220,2600,0,15,75,1997,4,3.0,2150,6.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
428,153,7840,0,7,92,1998,2,2.4,777777,6.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
429,184,4391,0,15,107,1998,2,2.4,358400,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
430,274,2352,0,21,141,1998,2,1.5,300000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
431,302,7840,0,7,152,1998,4,2.0,180003,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
432,388,7840,0,7,152,1998,4,2.0,180003,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
433,500,1800,0,12,193,1998,2,1.8,30000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
434,576,7213,0,19,214,1998,2,1.8,200000,4.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
435,618,7213,0,10,189,1998,2,2.5,100000,6.0,4,3,6,0,0,1,0,0,0,0,0,0,0,0
436,692,9408,0,19,77,1998,2,3.5,212000,4.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
437,708,13172,0,7,251,1998,2,2.3,130000,4.0,1,3,4,0,0,0,0,0,0,0,0,1,0,0
438,996,8154,0,7,290,1998,4,2.3,200000,4.0,1,3,4,0,0,1,0,0,0,0,0,0,0,0
439,1007,3000,0,8,305,1998,2,2.2,30000,4.0,4,2,6,0,0,0,0,0,0,0,1,0,0,0
440,1081,2195,0,15,227,1998,2,1.0,157000,4.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
441,1096,7840,0,8,140,1998,2,1.6,200000,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
442,1103,5331,0,6,321,1998,2,3.0,220000,6.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
443,1344,9408,0,7,58,1998,4,3.2,230000,6.0,1,3,6,0,0,1,0,0,0,0,0,0,0,0
444,1805,4500,0,8,12,1998,2,1.6,214000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
445,1963,4000,0,8,140,1998,2,1.6,20400,4.0,4,2,2,0,1,0,0,0,0,0,0,0,0,0
446,2034,7527,0,8,140,1998,6,1.6,225000,4.0,4,2,4,0,1,0,0,0,0,0,0,0,0,0
447,2080,4077,0,15,462,1998,2,1.0,130000,4.0,4,2,2,0,0,0,0,0,0,1,0,0,0,0
448,2085,7524,0,7,35,1998,4,1.8,333000,4.0,4,3,6,0,0,0,0,0,1,0,0,0,0,0
449,2247,3136,0,13,98,1998,2,2.8,299689,6.0,2,2,6,0,0,1,0,0,0,0,0,0,0,0
450,2499,8000,0,7,19,1998,4,2.3,300000,4.0,4,2,5,0,0,0,0,0,0,0,1,0,0,0
451,2510,7840,0,8,140,1998,2,1.6,230000,4.0,4,2,4,0,0,0,0,1,0,0,0,0,0,0
452,2521,3200,0,4,184,1998,4,3.0,160000,6.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
453,2532,14740,0,28,168,1998,4,5.4,116800,8.0,1,1,8,1,0,0,0,0,0,0,0,0,0,0
454,2653,19757,0,1,548,1998,2,4.7,404800,8.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
455,2820,10976,0,6,575,1998,2,3.4,262000,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
456,2917,7527,0,6,474,1998,2,2.0,123000,4.0,4,3,2,0,0,0,0,0,0,0,0,0,0,1
457,3066,9408,0,4,11,1998,3,2.5,11111,4.0,4,3,2,0,0,0,1,0,0,0,0,0,0,0
458,3078,8154,0,7,58,1998,4,3.2,220000,6.0,2,3,6,0,0,1,0,0,0,0,0,0,0,0
459,3172,4077,0,4,205,1998,2,1.5,11580,4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0
460,3220,6586,0,8,12,1998,2,1.6,195256,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
461,3352,7840,0,4,11,1998,3,2.5,1000,1.0,4,3,1,0,0,0,0,1,0,0,0,0,0,0
462,3430,9408,0,12,101,1998,2,2.0,132085,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
463,3475,7527,0,10,65,1998,2,2.8,123000,6.0,4,3,6,0,0,1,0,0,0,0,0,0,0,0
464,3615,11917,0,7,19,1998,6,2.3,188000,4.0,1,2,6,0,0,0,0,0,0,0,1,0,0,0
465,3649,8154,0,8,140,1998,2,1.6,260000,4.0,4,2,2,0,0,0,0,0,1,0,0,0,0,0
466,3895,7840,0,10,189,1998,2,2.5,220000,6.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
467,3930,7840,0,8,140,1998,4,1.8,240000,4.0,4,2,4,0,0,0,0,1,0,0,0,0,0,0
468,3999,4704,0,8,685,1998,2,2.0,213000,4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0
469,4200,5018,0,8,12,1998,2,1.6,277545,4.0,4,2,4,0,0,1,0,0,0,0,0,0,0,0
470,4309,2100,0,34,718,1998,4,3.0,1000,6.0,4,2,4,0,0,0,0,0,0,0,1,0,0,0
471,4478,10976,0,4,11,1998,3,2.5,135000,6.0,4,3,2,0,0,0,0,0,1,0,0,0,0,0
472,4512,5331,0,19,214,1998,2,1.8,250000,4.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
473,4689,7000,0,10,380,1998,2,2.8,124000,6.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
474,4806,7840,0,7,361,1998,4,2.8,3200,6.0,1,1,6,0,0,1,0,0,0,0,0,0,0,0
