,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
376,Male,No,30,No,Doctor,1.0,Low,1.0,Cat_3,C
377,Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6,C
378,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6,C
379,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6,D
380,Female,No,35,No,Artist,5.0,Low,1.0,Cat_6,A
381,Male,Yes,33,No,Engineer,0.0,Average,2.0,Cat_6,B
382,Female,No,25,Yes,Artist,0.0,Low,6.0,Cat_6,A
383,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4,B
384,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,A
385,Female,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,C
386,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_7,C
387,Female,Yes,46,No,Artist,8.0,Average,2.0,Cat_6,B
388,Female,No,31,No,Healthcare,0.0,Low,2.0,Cat_6,D
389,Male,No,49,Yes,Doctor,0.0,Low,1.0,Cat_6,C
390,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,A
391,Male,Yes,43,Yes,Doctor,13.0,High,2.0,Cat_6,B
392,Female,Yes,30,Yes,Artist,8.0,Low,4.0,Cat_6,A
393,Female,Yes,70,Yes,Artist,1.0,Average,4.0,Cat_6,C
394,Female,No,28,Yes,Artist,0.0,Low,1.0,Cat_6,D
395,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,D
396,Female,Yes,42,No,Homemaker,6.0,High,4.0,Cat_6,B
397,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,Cat_4,A
398,Male,Yes,29,No,Executive,1.0,Average,3.0,Cat_6,D
399,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
400,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,D
401,Male,No,29,No,Healthcare,1.0,Low,,Cat_6,D
402,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,Cat_6,C
403,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_1,C
404,Female,Yes,40,Yes,Engineer,1.0,High,5.0,Cat_2,B
405,Male,Yes,47,Yes,Artist,0.0,Average,6.0,Cat_7,B
406,Male,Yes,39,Yes,Executive,0.0,High,3.0,Cat_6,B
407,Male,Yes,35,Yes,Executive,1.0,Average,4.0,Cat_6,C
408,Female,No,19,No,Healthcare,2.0,Low,3.0,Cat_6,D
409,Female,No,21,No,Healthcare,7.0,Low,,Cat_6,D
410,Male,Yes,46,Yes,Entertainment,0.0,Average,3.0,Cat_4,B
411,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
412,Male,Yes,66,Yes,Artist,0.0,High,2.0,Cat_6,B
413,Male,No,42,No,Marketing,1.0,Low,5.0,Cat_4,D
414,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
415,Male,Yes,72,No,Engineer,1.0,Low,1.0,Cat_6,A
416,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,B
417,Female,Yes,39,Yes,Artist,8.0,Average,2.0,Cat_6,C
418,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_6,D
419,Male,Yes,63,No,Entertainment,1.0,Average,,Cat_6,B
420,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
421,Female,No,30,Yes,Entertainment,0.0,Low,4.0,Cat_6,B
422,Female,Yes,39,Yes,Artist,5.0,Average,2.0,Cat_6,C
423,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,B
424,Female,Yes,50,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
425,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
426,Female,No,62,No,Entertainment,2.0,Low,1.0,Cat_6,A
427,Female,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6,A
428,Male,Yes,57,Yes,Entertainment,1.0,Low,,Cat_6,A
429,Female,Yes,30,No,Engineer,1.0,Average,7.0,Cat_4,A
430,Male,No,32,No,Healthcare,7.0,Low,4.0,Cat_3,A
431,Male,No,18,,Executive,0.0,Low,5.0,Cat_4,A
432,Male,No,47,No,Artist,3.0,Low,3.0,Cat_5,B
433,Female,No,32,Yes,Artist,4.0,Low,4.0,Cat_2,A
434,Female,Yes,32,No,Engineer,5.0,Low,3.0,Cat_1,A
435,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,Cat_6,B
436,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,C
437,Male,Yes,79,No,,0.0,Average,2.0,,C
438,Male,No,31,No,Entertainment,1.0,Low,1.0,Cat_4,A
439,Male,Yes,42,Yes,Artist,0.0,Low,3.0,Cat_4,A
440,Female,No,18,No,,0.0,Low,6.0,Cat_6,D
441,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_2,C
442,Male,Yes,71,Yes,Artist,0.0,Average,5.0,Cat_6,C
443,Female,Yes,72,No,Lawyer,1.0,Low,3.0,Cat_6,A
444,Male,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,A
445,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,C
446,Female,No,40,No,Engineer,9.0,Low,5.0,Cat_4,A
447,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_6,A
448,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,B
449,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,D
450,Female,No,29,Yes,Healthcare,2.0,Low,4.0,Cat_4,B
451,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4,D
452,Male,,22,No,Healthcare,0.0,Low,2.0,Cat_6,D
453,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,D
454,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
455,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6,C
456,Male,Yes,47,Yes,Artist,0.0,Low,,Cat_6,C
457,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,D
458,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6,B
459,Female,No,20,No,Doctor,4.0,Low,4.0,Cat_6,D
460,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461,Male,No,28,No,Healthcare,0.0,Low,2.0,Cat_4,A
462,Male,No,38,No,Artist,2.0,Low,2.0,Cat_3,A
463,Male,Yes,42,No,Entertainment,1.0,Low,2.0,Cat_4,B
464,Male,Yes,42,No,Marketing,0.0,High,6.0,Cat_4,A
465,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,D
466,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_6,A
467,Male,Yes,38,No,Executive,0.0,High,5.0,Cat_4,D
468,Female,Yes,59,No,Artist,1.0,High,2.0,Cat_6,C
469,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3,D
470,Female,No,26,No,Homemaker,9.0,Low,,Cat_4,D
471,Female,Yes,78,Yes,Artist,1.0,High,2.0,Cat_6,C
472,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4,A
473,Male,Yes,37,Yes,Artist,0.0,Average,4.0,Cat_7,C
474,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,Cat_6,B
475,Male,No,67,No,Lawyer,0.0,Low,2.0,Cat_6,D
476,Male,Yes,47,No,Artist,0.0,High,4.0,Cat_6,B
477,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,A
478,Male,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_1,C
479,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,Cat_1,A
480,Female,No,43,Yes,Artist,6.0,Low,1.0,Cat_6,C
481,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
482,Male,Yes,31,No,Healthcare,0.0,Average,5.0,Cat_4,D
483,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
484,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
485,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3,D
486,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_4,A
487,Male,Yes,46,No,Artist,0.0,Low,3.0,Cat_4,A
488,Female,Yes,38,Yes,Artist,9.0,High,2.0,Cat_2,B
489,Female,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
490,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2,A
491,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,Cat_6,A
492,Female,Yes,45,Yes,Artist,4.0,Low,1.0,Cat_6,C
493,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_7,C
494,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_7,A
495,Female,No,32,No,Healthcare,12.0,Low,3.0,Cat_6,A
496,Male,No,30,Yes,Doctor,1.0,Low,1.0,Cat_3,B
497,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6,D
498,Male,No,22,No,,0.0,Low,6.0,Cat_1,D
499,Male,No,41,Yes,Artist,0.0,Low,3.0,Cat_6,C
500,Female,No,18,No,Healthcare,6.0,Low,4.0,Cat_7,D
501,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,Cat_3,D
502,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,A
503,Male,No,47,No,Artist,1.0,Low,,Cat_4,A
504,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,Cat_7,A
505,Male,Yes,36,Yes,Executive,1.0,Low,3.0,Cat_6,D
506,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
507,Male,No,18,No,Healthcare,1.0,Low,2.0,Cat_6,D
508,Male,,52,Yes,Artist,1.0,Average,5.0,Cat_4,C
509,Male,Yes,52,Yes,Artist,1.0,Average,6.0,Cat_6,C
510,Male,No,51,,Artist,6.0,Low,4.0,Cat_4,B
511,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_1,B
512,Male,No,36,Yes,Marketing,0.0,Low,1.0,Cat_6,A
513,Female,No,29,Yes,Healthcare,9.0,Low,3.0,Cat_4,A
514,Male,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3,C
515,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
516,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6,A
517,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,Cat_6,A
518,Male,Yes,40,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
519,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,C
520,Male,Yes,42,No,Entertainment,1.0,Low,3.0,Cat_4,A
521,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,Cat_6,C
522,Female,No,42,Yes,Healthcare,8.0,Low,1.0,Cat_7,D
523,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,C
524,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
525,Male,No,27,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
526,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_2,D
527,Male,Yes,35,No,Artist,9.0,Average,3.0,Cat_6,B
528,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,A
529,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,C
530,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,B
531,Female,No,28,No,Doctor,14.0,Low,1.0,Cat_6,A
532,Female,Yes,45,Yes,Engineer,3.0,Average,,Cat_3,B
533,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,B
534,Male,Yes,62,Yes,Artist,0.0,Average,4.0,Cat_6,C
535,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
536,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_3,A
537,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,Cat_6,B
538,Female,No,25,Yes,Artist,4.0,Low,5.0,Cat_6,C
539,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_7,C
540,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,B
541,Male,Yes,49,Yes,Executive,1.0,High,3.0,Cat_6,C
542,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
543,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,B
544,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,Cat_6,C
545,Female,No,32,No,,10.0,Low,5.0,Cat_6,C
546,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_4,A
547,Female,Yes,40,Yes,Artist,2.0,Average,2.0,Cat_6,C
548,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
549,Female,No,38,No,Homemaker,5.0,Low,1.0,Cat_2,B
550,Male,No,26,No,Marketing,0.0,Low,5.0,Cat_6,D
551,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4,D
552,Male,Yes,51,Yes,Homemaker,1.0,Low,,Cat_4,A
553,Male,No,57,Yes,Marketing,1.0,Low,4.0,Cat_7,A
554,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
555,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
556,Female,No,30,No,Engineer,0.0,Low,4.0,Cat_4,A
557,Female,Yes,43,No,Artist,0.0,Average,3.0,Cat_4,A
558,Male,No,27,Yes,Healthcare,8.0,Low,1.0,Cat_3,C
559,Female,Yes,46,No,Artist,0.0,Average,4.0,Cat_3,C
560,Male,Yes,43,No,Artist,1.0,Low,2.0,Cat_6,B
561,Male,Yes,69,Yes,Lawyer,0.0,Low,1.0,,A
562,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7,D
563,Male,No,43,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
564,Female,No,27,No,Healthcare,0.0,Low,5.0,Cat_7,D
565,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
566,Male,No,33,No,Artist,0.0,Low,4.0,Cat_6,D
567,Female,No,30,No,Engineer,0.0,Low,1.0,,B
568,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6,D
569,Female,No,38,Yes,Engineer,8.0,Low,4.0,Cat_6,A
570,Female,No,31,Yes,Artist,1.0,Low,4.0,Cat_6,D
571,Male,Yes,32,No,Executive,4.0,Average,5.0,Cat_4,D
572,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,C
573,Male,Yes,66,Yes,Artist,1.0,Low,3.0,Cat_6,A
574,Female,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C
575,Female,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,C
576,Female,No,40,Yes,Engineer,0.0,Low,1.0,Cat_3,B
577,Male,Yes,46,Yes,Artist,11.0,Average,5.0,Cat_6,C
578,Male,No,20,No,Healthcare,1.0,Low,6.0,Cat_4,D
579,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,C
580,Female,No,41,Yes,Marketing,0.0,Low,1.0,Cat_6,D
581,Male,Yes,51,No,Artist,0.0,Average,3.0,Cat_6,C
582,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,Cat_2,A
583,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6,A
584,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5,D
585,Male,Yes,55,Yes,Artist,0.0,Average,3.0,Cat_4,A
586,Female,Yes,56,Yes,Executive,0.0,High,4.0,Cat_1,A
587,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
588,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
589,Male,No,23,No,Healthcare,6.0,Low,5.0,Cat_4,D
590,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,B
591,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_6,A
592,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6,D
593,Male,Yes,37,Yes,Doctor,0.0,Low,2.0,Cat_6,D
594,Female,Yes,45,No,Engineer,2.0,Low,2.0,Cat_6,D
595,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2,D
596,Male,Yes,27,No,Entertainment,0.0,Average,4.0,Cat_6,A
597,Female,Yes,60,No,Entertainment,9.0,Low,4.0,Cat_3,B
598,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,Cat_2,B
599,Male,No,31,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
600,Male,No,33,No,Doctor,1.0,Low,4.0,Cat_4,C
601,Male,,18,No,,6.0,High,4.0,Cat_3,D
602,Female,Yes,48,Yes,Artist,0.0,Average,3.0,Cat_6,B
603,Female,Yes,83,No,Lawyer,0.0,Low,2.0,Cat_6,A
604,Male,Yes,57,Yes,Executive,0.0,Low,4.0,Cat_2,A
605,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_1,D
606,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6,A
607,Male,Yes,67,No,Executive,2.0,High,1.0,Cat_6,C
608,Male,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
609,Female,No,40,Yes,Doctor,0.0,Low,1.0,Cat_6,C
610,Female,Yes,45,Yes,Artist,5.0,Average,2.0,Cat_6,B
611,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,C
612,Female,Yes,69,No,Lawyer,0.0,Average,2.0,Cat_6,C
613,Male,No,21,No,Healthcare,9.0,Low,5.0,Cat_6,D
614,Female,Yes,48,No,Engineer,1.0,High,,Cat_6,B
615,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D
616,Male,Yes,72,Yes,Artist,0.0,Low,3.0,Cat_4,C
617,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,D
618,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4,D
619,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,A
620,Female,No,37,Yes,Entertainment,6.0,Low,,Cat_6,A
621,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_4,D
622,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
623,Female,No,56,Yes,Artist,0.0,Low,2.0,Cat_6,C
624,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6,C
625,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
626,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D
627,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
628,Male,Yes,47,Yes,Artist,13.0,Low,1.0,Cat_6,C
629,Male,Yes,75,No,Lawyer,1.0,High,2.0,Cat_6,B
630,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_2,C
631,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
632,Female,No,30,Yes,Artist,0.0,Low,3.0,Cat_6,A
633,Female,Yes,41,Yes,Artist,0.0,Low,4.0,Cat_6,A
634,Male,Yes,41,,Executive,6.0,High,2.0,Cat_3,A
635,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6,A
636,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
637,Male,Yes,60,Yes,Entertainment,0.0,Low,,Cat_6,D
638,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,C
639,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
640,Female,No,26,No,Marketing,3.0,Low,3.0,Cat_3,A
641,Male,Yes,62,No,,7.0,High,2.0,Cat_6,D
642,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
643,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
644,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6,C
645,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_6,D
646,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_4,C
647,Female,Yes,62,,Lawyer,8.0,Low,5.0,Cat_6,A
648,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
649,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
650,Male,Yes,62,Yes,Doctor,1.0,Average,4.0,Cat_3,C
651,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,A
652,Female,Yes,51,Yes,Artist,0.0,Low,,Cat_3,C
653,Male,Yes,25,Yes,Executive,1.0,High,2.0,Cat_6,A
654,Male,Yes,66,,Executive,0.0,High,2.0,Cat_6,B
655,Male,No,27,Yes,Marketing,1.0,Low,2.0,Cat_3,A
656,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6,A
657,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_1,A
658,Male,Yes,57,Yes,Artist,1.0,Average,4.0,Cat_6,C
659,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_3,A
660,Male,Yes,40,Yes,Executive,0.0,High,5.0,Cat_6,B
661,Female,No,32,Yes,Doctor,7.0,Low,,Cat_2,A
662,Male,No,28,Yes,Healthcare,2.0,Low,3.0,Cat_6,D
663,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6,C
664,Female,No,47,Yes,Marketing,9.0,Low,1.0,Cat_6,D
665,Female,No,39,Yes,,8.0,Low,,Cat_6,C
666,Male,No,28,No,Entertainment,1.0,Low,,Cat_3,A
667,Male,Yes,69,Yes,Artist,0.0,Average,3.0,Cat_6,A
668,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,D
669,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,Cat_6,D
670,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6,C
671,Male,No,45,Yes,Artist,1.0,Low,5.0,Cat_6,C
672,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,Cat_6,B
673,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6,D
674,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
675,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C
676,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6,C
677,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,Cat_3,C
678,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
679,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,A
680,Male,Yes,53,Yes,Artist,1.0,High,2.0,Cat_6,D
681,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_3,C
682,Male,Yes,76,No,Executive,0.0,Low,7.0,Cat_4,D
683,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,Cat_3,A
684,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
685,Female,No,37,Yes,Artist,12.0,Low,2.0,Cat_6,A
686,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,C
687,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,D
688,Female,No,25,No,Healthcare,0.0,Low,4.0,Cat_2,D
689,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D
690,Female,No,30,Yes,Healthcare,1.0,Low,6.0,Cat_3,D
691,Female,No,30,No,Doctor,0.0,Low,4.0,Cat_6,D
692,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,A
693,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,D
694,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,Cat_6,C
695,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_2,A
696,Female,Yes,43,Yes,Artist,0.0,Average,4.0,Cat_2,B
697,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6,D
698,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6,B
699,Male,Yes,88,No,Executive,0.0,Low,1.0,Cat_6,A
700,Female,No,40,Yes,Healthcare,8.0,Low,4.0,Cat_2,D
701,Female,,48,Yes,Artist,0.0,Low,4.0,Cat_2,C
702,Male,No,18,No,Healthcare,7.0,Low,3.0,Cat_1,D
703,Male,Yes,39,Yes,,5.0,Average,3.0,Cat_6,A
704,Male,Yes,61,Yes,Entertainment,7.0,High,5.0,Cat_6,B
705,Female,Yes,51,Yes,Artist,0.0,High,4.0,Cat_6,C
706,Female,Yes,25,No,Engineer,0.0,Average,2.0,Cat_4,A
707,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,B
708,Male,Yes,46,No,Executive,0.0,High,2.0,Cat_6,C
709,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6,B
710,Male,Yes,48,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
711,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
712,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
713,Male,No,29,No,Doctor,1.0,Low,2.0,Cat_6,D
714,Male,Yes,46,No,Artist,0.0,Low,2.0,Cat_6,B
715,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6,D
716,Female,No,37,No,Artist,1.0,Low,1.0,Cat_6,B
717,Female,No,23,No,Healthcare,6.0,Low,5.0,Cat_2,D
718,Male,No,21,No,Healthcare,0.0,Low,8.0,Cat_6,D
719,Female,No,33,No,Healthcare,7.0,Low,4.0,Cat_5,D
720,Male,Yes,74,No,Executive,0.0,Low,,,D
721,Male,No,41,No,Entertainment,0.0,Low,2.0,Cat_6,D
722,Female,Yes,58,Yes,Engineer,0.0,High,4.0,Cat_6,B
723,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0,Cat_6,A
724,Male,No,33,No,Marketing,2.0,Low,3.0,Cat_6,D
725,Male,Yes,43,No,Doctor,0.0,Low,2.0,Cat_6,A
726,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4,D
727,Female,No,26,No,Engineer,0.0,Low,1.0,Cat_6,A
728,Male,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,D
729,Male,Yes,28,No,Artist,0.0,Average,2.0,Cat_6,D
730,Female,No,36,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
731,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_4,C
732,Male,Yes,85,Yes,Artist,1.0,High,4.0,Cat_6,A
733,Male,No,30,Yes,Entertainment,0.0,Low,,Cat_6,D
734,Male,Yes,43,Yes,Healthcare,7.0,High,2.0,Cat_6,A
735,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,B
736,Male,,48,Yes,Executive,0.0,High,5.0,Cat_6,B
737,Female,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,D
738,Male,Yes,53,Yes,Engineer,1.0,Low,2.0,Cat_3,A
739,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,B
740,Female,Yes,39,No,Engineer,9.0,Average,6.0,Cat_4,D
741,Female,Yes,35,No,Engineer,2.0,Average,6.0,Cat_2,B
742,Male,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_4,D
743,Female,No,33,Yes,Engineer,1.0,Low,3.0,Cat_6,A
744,Female,Yes,35,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
745,Male,Yes,48,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
746,Female,Yes,50,Yes,Artist,1.0,High,3.0,Cat_4,C
747,Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6,C
748,Female,No,50,Yes,Artist,4.0,Low,1.0,Cat_6,C
749,Male,Yes,56,Yes,Artist,0.0,Low,4.0,Cat_3,A
750,Female,No,26,No,Healthcare,10.0,Low,1.0,Cat_6,D
751,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
752,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
753,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,B
