,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
378,1,1.0,52,1.0,Artist,2.0,1,2.0,Cat_6,C
379,0,1.0,39,1.0,Entertainment,0.0,1,1.0,Cat_6,D
380,1,0.0,35,0.0,Artist,5.0,1,1.0,Cat_6,A
381,0,1.0,33,0.0,Engineer,0.0,2,2.0,Cat_6,B
382,1,0.0,25,1.0,Artist,0.0,1,6.0,Cat_6,A
383,1,1.0,27,1.0,Artist,0.0,2,2.0,Cat_4,B
384,0,1.0,35,1.0,Artist,1.0,3,3.0,Cat_6,A
385,1,1.0,41,1.0,Artist,1.0,2,2.0,Cat_6,C
386,1,1.0,49,1.0,Artist,0.0,2,3.0,Cat_7,C
387,1,1.0,46,0.0,Artist,8.0,2,2.0,Cat_6,B
388,1,0.0,31,0.0,Healthcare,0.0,1,2.0,Cat_6,D
389,0,0.0,49,1.0,Doctor,0.0,1,1.0,Cat_6,C
390,1,0.0,26,1.0,Artist,9.0,1,1.0,Cat_6,A
391,0,1.0,43,1.0,Doctor,13.0,3,2.0,Cat_6,B
392,1,1.0,30,1.0,Artist,8.0,1,4.0,Cat_6,A
393,1,1.0,70,1.0,Artist,1.0,2,4.0,Cat_6,C
394,1,0.0,28,1.0,Artist,0.0,1,1.0,Cat_6,D
395,1,1.0,89,0.0,Lawyer,3.0,3,1.0,Cat_6,D
396,1,1.0,42,0.0,Homemaker,6.0,3,4.0,Cat_6,B
397,1,1.0,37,1.0,Entertainment,6.0,2,3.0,Cat_4,A
398,0,1.0,29,0.0,Executive,1.0,2,3.0,Cat_6,D
399,1,1.0,68,1.0,Artist,1.0,3,2.0,Cat_6,C
400,1,0.0,25,0.0,Engineer,1.0,1,1.0,Cat_4,D
401,0,0.0,29,0.0,Healthcare,1.0,1,,Cat_6,D
402,1,1.0,48,1.0,Doctor,0.0,1,2.0,Cat_6,C
403,1,1.0,51,1.0,Doctor,1.0,2,3.0,Cat_1,C
404,1,1.0,40,1.0,Engineer,1.0,3,5.0,Cat_2,B
405,0,1.0,47,1.0,Artist,0.0,2,6.0,Cat_7,B
406,0,1.0,39,1.0,Executive,0.0,3,3.0,Cat_6,B
407,0,1.0,35,1.0,Executive,1.0,2,4.0,Cat_6,C
408,1,0.0,19,0.0,Healthcare,2.0,1,3.0,Cat_6,D
409,1,0.0,21,0.0,Healthcare,7.0,1,,Cat_6,D
410,0,1.0,46,1.0,Entertainment,0.0,2,3.0,Cat_4,B
411,0,1.0,86,1.0,Lawyer,0.0,1,1.0,Cat_6,B
412,0,1.0,66,1.0,Artist,0.0,3,2.0,Cat_6,B
413,0,0.0,42,0.0,Marketing,1.0,1,5.0,Cat_4,D
414,1,1.0,73,1.0,Lawyer,1.0,3,2.0,Cat_6,B
415,0,1.0,72,0.0,Engineer,1.0,1,1.0,Cat_6,A
416,0,1.0,53,1.0,Artist,0.0,1,3.0,Cat_6,B
417,1,1.0,39,1.0,Artist,8.0,2,2.0,Cat_6,C
418,1,0.0,27,0.0,Homemaker,9.0,1,1.0,Cat_6,D
419,0,1.0,63,0.0,Entertainment,1.0,2,,Cat_6,B
420,1,0.0,23,0.0,Healthcare,1.0,1,3.0,Cat_4,D
421,1,0.0,30,1.0,Entertainment,0.0,1,4.0,Cat_6,B
422,1,1.0,39,1.0,Artist,5.0,2,2.0,Cat_6,C
423,0,1.0,26,1.0,Artist,1.0,2,3.0,Cat_6,B
424,1,1.0,50,1.0,Entertainment,7.0,1,3.0,Cat_6,A
425,1,1.0,45,1.0,Artist,1.0,2,2.0,Cat_6,C
426,1,0.0,62,0.0,Entertainment,2.0,1,1.0,Cat_6,A
427,1,0.0,27,1.0,Doctor,1.0,1,3.0,Cat_6,A
428,0,1.0,57,1.0,Entertainment,1.0,1,,Cat_6,A
429,1,1.0,30,0.0,Engineer,1.0,2,7.0,Cat_4,A
430,0,0.0,32,0.0,Healthcare,7.0,1,4.0,Cat_3,A
431,0,0.0,18,,Executive,0.0,1,5.0,Cat_4,A
432,0,0.0,47,0.0,Artist,3.0,1,3.0,Cat_5,B
433,1,0.0,32,1.0,Artist,4.0,1,4.0,Cat_2,A
434,1,1.0,32,0.0,Engineer,5.0,1,3.0,Cat_1,A
435,0,1.0,67,1.0,Doctor,1.0,2,4.0,Cat_6,B
436,1,1.0,77,1.0,Lawyer,0.0,3,2.0,Cat_6,C
437,0,1.0,79,0.0,,0.0,2,2.0,,C
438,0,0.0,31,0.0,Entertainment,1.0,1,1.0,Cat_4,A
439,0,1.0,42,1.0,Artist,0.0,1,3.0,Cat_4,A
440,1,0.0,18,0.0,,0.0,1,6.0,Cat_6,D
441,0,1.0,50,1.0,Artist,1.0,2,4.0,Cat_2,C
442,0,1.0,71,1.0,Artist,0.0,2,5.0,Cat_6,C
443,1,1.0,72,0.0,Lawyer,1.0,1,3.0,Cat_6,A
444,0,1.0,47,1.0,Artist,0.0,1,3.0,Cat_6,A
445,0,1.0,45,1.0,Artist,9.0,2,2.0,Cat_6,C
446,1,0.0,40,0.0,Engineer,9.0,1,5.0,Cat_4,A
447,1,0.0,36,1.0,Engineer,4.0,1,1.0,Cat_6,A
448,1,0.0,42,1.0,Artist,0.0,1,1.0,Cat_6,B
449,0,0.0,30,0.0,Healthcare,4.0,1,4.0,Cat_6,D
450,1,0.0,29,1.0,Healthcare,2.0,1,4.0,Cat_4,B
451,0,0.0,28,1.0,Engineer,0.0,1,5.0,Cat_4,D
452,0,,22,0.0,Healthcare,0.0,1,2.0,Cat_6,D
453,0,1.0,85,0.0,Lawyer,0.0,1,1.0,Cat_6,D
454,1,1.0,40,1.0,Artist,1.0,2,2.0,Cat_6,C
455,1,1.0,52,1.0,Artist,14.0,2,2.0,Cat_6,C
456,0,1.0,47,1.0,Artist,0.0,1,,Cat_6,C
457,0,0.0,26,0.0,Artist,6.0,1,6.0,Cat_5,D
458,1,0.0,55,1.0,Marketing,3.0,1,1.0,Cat_6,B
459,1,0.0,20,0.0,Doctor,4.0,1,4.0,Cat_6,D
460,1,1.0,87,1.0,Lawyer,0.0,3,2.0,Cat_6,C
461,0,0.0,28,0.0,Healthcare,0.0,1,2.0,Cat_4,A
462,0,0.0,38,0.0,Artist,2.0,1,2.0,Cat_3,A
463,0,1.0,42,0.0,Entertainment,1.0,1,2.0,Cat_4,B
464,0,1.0,42,0.0,Marketing,0.0,3,6.0,Cat_4,A
465,1,0.0,29,0.0,Engineer,1.0,1,4.0,Cat_6,D
466,0,0.0,32,1.0,Doctor,0.0,1,4.0,Cat_6,A
467,0,1.0,38,0.0,Executive,0.0,3,5.0,Cat_4,D
468,1,1.0,59,0.0,Artist,1.0,3,2.0,Cat_6,C
469,0,0.0,22,0.0,Healthcare,0.0,1,2.0,Cat_3,D
470,1,0.0,26,0.0,Homemaker,9.0,1,,Cat_4,D
471,1,1.0,78,1.0,Artist,1.0,3,2.0,Cat_6,C
472,1,0.0,32,1.0,Healthcare,0.0,1,3.0,Cat_4,A
473,0,1.0,37,1.0,Artist,0.0,2,4.0,Cat_7,C
474,0,1.0,37,1.0,Healthcare,1.0,3,4.0,Cat_6,B
475,0,0.0,67,0.0,Lawyer,0.0,1,2.0,Cat_6,D
476,0,1.0,47,0.0,Artist,0.0,3,4.0,Cat_6,B
477,1,1.0,68,1.0,Lawyer,0.0,3,2.0,Cat_6,A
478,0,0.0,30,1.0,Healthcare,3.0,1,5.0,Cat_1,C
479,1,1.0,48,1.0,Entertainment,2.0,1,1.0,Cat_1,A
480,1,0.0,43,1.0,Artist,6.0,1,1.0,Cat_6,C
481,0,1.0,33,1.0,Healthcare,9.0,1,2.0,Cat_6,D
482,0,1.0,31,0.0,Healthcare,0.0,2,5.0,Cat_4,D
483,0,1.0,32,1.0,Healthcare,1.0,1,2.0,Cat_6,D
484,1,0.0,21,0.0,Healthcare,1.0,1,4.0,Cat_2,D
485,1,0.0,29,0.0,Homemaker,2.0,1,4.0,Cat_3,D
486,1,1.0,35,1.0,Artist,1.0,1,2.0,Cat_4,A
487,0,1.0,46,0.0,Artist,0.0,1,3.0,Cat_4,A
488,1,1.0,38,1.0,Artist,9.0,3,2.0,Cat_2,B
489,1,0.0,32,1.0,Healthcare,1.0,1,3.0,Cat_6,C
490,1,0.0,28,1.0,Artist,3.0,1,7.0,Cat_2,A
491,1,1.0,68,1.0,Lawyer,3.0,1,1.0,Cat_6,A
492,1,1.0,45,1.0,Artist,4.0,1,1.0,Cat_6,C
493,0,1.0,58,1.0,Artist,0.0,2,3.0,Cat_7,C
494,0,0.0,28,0.0,Entertainment,1.0,1,2.0,Cat_7,A
495,1,0.0,32,0.0,Healthcare,12.0,1,3.0,Cat_6,A
496,0,0.0,30,1.0,Doctor,1.0,1,1.0,Cat_3,B
497,1,1.0,42,0.0,Homemaker,3.0,2,4.0,Cat_6,D
498,0,0.0,22,0.0,,0.0,1,6.0,Cat_1,D
499,0,0.0,41,1.0,Artist,0.0,1,3.0,Cat_6,C
500,1,0.0,18,0.0,Healthcare,6.0,1,4.0,Cat_7,D
501,1,1.0,29,1.0,Healthcare,8.0,1,3.0,Cat_3,D
502,1,0.0,33,1.0,Healthcare,0.0,1,3.0,Cat_6,A
503,0,0.0,47,0.0,Artist,1.0,1,,Cat_4,A
504,1,1.0,57,1.0,Doctor,1.0,1,2.0,Cat_7,A
505,0,1.0,36,1.0,Executive,1.0,1,3.0,Cat_6,D
506,0,1.0,57,1.0,Executive,1.0,3,3.0,Cat_6,C
507,0,0.0,18,0.0,Healthcare,1.0,1,2.0,Cat_6,D
508,0,,52,1.0,Artist,1.0,2,5.0,Cat_4,C
509,0,1.0,52,1.0,Artist,1.0,2,6.0,Cat_6,C
510,0,0.0,51,,Artist,6.0,1,4.0,Cat_4,B
511,1,1.0,37,1.0,Entertainment,0.0,2,2.0,Cat_1,B
512,0,0.0,36,1.0,Marketing,0.0,1,1.0,Cat_6,A
513,1,0.0,29,1.0,Healthcare,9.0,1,3.0,Cat_4,A
514,0,1.0,45,1.0,Artist,1.0,2,4.0,Cat_3,C
515,0,0.0,61,1.0,Artist,0.0,1,1.0,Cat_6,B
516,0,1.0,52,1.0,Entertainment,1.0,2,4.0,Cat_6,A
517,1,1.0,49,1.0,Homemaker,14.0,1,1.0,Cat_6,A
518,0,1.0,40,1.0,Entertainment,0.0,2,2.0,Cat_4,B
519,1,0.0,31,0.0,Healthcare,1.0,1,5.0,Cat_4,C
520,0,1.0,42,0.0,Entertainment,1.0,1,3.0,Cat_4,A
521,0,1.0,51,1.0,Engineer,1.0,2,5.0,Cat_6,C
522,1,0.0,42,1.0,Healthcare,8.0,1,1.0,Cat_7,D
523,0,0.0,29,1.0,Doctor,1.0,1,4.0,Cat_6,C
524,1,0.0,33,1.0,Healthcare,8.0,1,1.0,Cat_4,A
525,0,0.0,27,1.0,Healthcare,0.0,1,3.0,Cat_6,D
526,1,0.0,21,0.0,Healthcare,0.0,1,4.0,Cat_2,D
527,0,1.0,35,0.0,Artist,9.0,2,3.0,Cat_6,B
528,1,0.0,42,1.0,Doctor,0.0,1,1.0,Cat_6,A
529,1,0.0,41,1.0,Artist,2.0,1,1.0,Cat_6,C
530,0,0.0,39,1.0,Artist,0.0,1,3.0,Cat_6,B
531,1,0.0,28,0.0,Doctor,14.0,1,1.0,Cat_6,A
532,1,1.0,45,1.0,Engineer,3.0,2,,Cat_3,B
533,1,1.0,61,1.0,Doctor,1.0,2,2.0,Cat_6,B
534,0,1.0,62,1.0,Artist,0.0,2,4.0,Cat_6,C
535,0,1.0,65,1.0,Entertainment,1.0,2,2.0,Cat_6,C
536,0,1.0,45,1.0,Doctor,1.0,2,2.0,Cat_3,A
537,1,1.0,26,1.0,Engineer,9.0,1,2.0,Cat_6,B
538,1,0.0,25,1.0,Artist,4.0,1,5.0,Cat_6,C
539,1,1.0,45,1.0,Artist,1.0,2,4.0,Cat_7,C
540,0,1.0,43,0.0,Executive,0.0,3,4.0,Cat_6,B
541,0,1.0,49,1.0,Executive,1.0,3,3.0,Cat_6,C
542,0,1.0,55,1.0,Artist,1.0,2,2.0,Cat_6,C
543,1,0.0,37,1.0,Artist,3.0,1,1.0,Cat_6,B
544,0,1.0,65,1.0,Entertainment,1.0,3,2.0,Cat_6,C
545,1,0.0,32,0.0,,10.0,1,5.0,Cat_6,C
546,1,0.0,39,0.0,Engineer,0.0,1,3.0,Cat_4,A
547,1,1.0,40,1.0,Artist,2.0,2,2.0,Cat_6,C
548,0,1.0,72,1.0,Entertainment,1.0,2,3.0,Cat_6,C
549,1,0.0,38,0.0,Homemaker,5.0,1,1.0,Cat_2,B
550,0,0.0,26,0.0,Marketing,0.0,1,5.0,Cat_6,D
551,0,0.0,30,1.0,Doctor,1.0,1,3.0,Cat_4,D
552,0,1.0,51,1.0,Homemaker,1.0,1,,Cat_4,A
553,0,0.0,57,1.0,Marketing,1.0,1,4.0,Cat_7,A
554,1,0.0,31,1.0,Healthcare,1.0,1,1.0,Cat_6,D
555,0,0.0,39,1.0,Artist,0.0,1,1.0,Cat_6,A
556,1,0.0,30,0.0,Engineer,0.0,1,4.0,Cat_4,A
557,1,1.0,43,0.0,Artist,0.0,2,3.0,Cat_4,A
558,0,0.0,27,1.0,Healthcare,8.0,1,1.0,Cat_3,C
559,1,1.0,46,0.0,Artist,0.0,2,4.0,Cat_3,C
560,0,1.0,43,0.0,Artist,1.0,1,2.0,Cat_6,B
561,0,1.0,69,1.0,Lawyer,0.0,1,1.0,,A
562,0,1.0,28,0.0,Entertainment,8.0,2,4.0,Cat_7,D
563,0,0.0,43,1.0,Entertainment,9.0,1,1.0,Cat_6,D
564,1,0.0,27,0.0,Healthcare,0.0,1,5.0,Cat_7,D
565,1,0.0,28,1.0,Healthcare,1.0,1,3.0,Cat_6,D
566,0,0.0,33,0.0,Artist,0.0,1,4.0,Cat_6,D
567,1,0.0,30,0.0,Engineer,0.0,1,1.0,,B
568,0,0.0,58,0.0,Healthcare,4.0,1,2.0,Cat_6,D
569,1,0.0,38,1.0,Engineer,8.0,1,4.0,Cat_6,A
570,1,0.0,31,1.0,Artist,1.0,1,4.0,Cat_6,D
571,0,1.0,32,0.0,Executive,4.0,2,5.0,Cat_4,D
572,0,1.0,45,1.0,Artist,4.0,2,4.0,Cat_6,C
573,0,1.0,66,1.0,Artist,1.0,1,3.0,Cat_6,A
574,1,1.0,51,1.0,Artist,1.0,2,3.0,Cat_6,C
575,1,1.0,59,1.0,Artist,0.0,2,2.0,Cat_6,C
576,1,0.0,40,1.0,Engineer,0.0,1,1.0,Cat_3,B
577,0,1.0,46,1.0,Artist,11.0,2,5.0,Cat_6,C
578,0,0.0,20,0.0,Healthcare,1.0,1,6.0,Cat_4,D
579,1,1.0,84,0.0,Lawyer,1.0,3,2.0,Cat_6,C
580,1,0.0,41,1.0,Marketing,0.0,1,1.0,Cat_6,D
581,0,1.0,51,0.0,Artist,0.0,2,3.0,Cat_6,C
582,0,1.0,57,1.0,Entertainment,8.0,2,5.0,Cat_2,A
583,1,0.0,33,0.0,Doctor,0.0,1,1.0,Cat_6,A
584,0,0.0,25,0.0,Marketing,3.0,1,3.0,Cat_5,D
585,0,1.0,55,1.0,Artist,0.0,2,3.0,Cat_4,A
586,1,1.0,56,1.0,Executive,0.0,3,4.0,Cat_1,A
587,0,1.0,77,1.0,Lawyer,1.0,1,1.0,Cat_6,C
588,0,1.0,30,1.0,Healthcare,1.0,1,2.0,Cat_6,A
589,0,0.0,23,0.0,Healthcare,6.0,1,5.0,Cat_4,D
590,1,0.0,43,1.0,Artist,2.0,1,4.0,Cat_6,B
591,0,0.0,39,1.0,Entertainment,5.0,1,1.0,Cat_6,A
592,0,1.0,29,0.0,Executive,1.0,3,2.0,Cat_6,D
593,0,1.0,37,1.0,Doctor,0.0,1,2.0,Cat_6,D
594,1,1.0,45,0.0,Engineer,2.0,1,2.0,Cat_6,D
595,0,1.0,48,0.0,Executive,2.0,3,2.0,Cat_2,D
596,0,1.0,27,0.0,Entertainment,0.0,2,4.0,Cat_6,A
597,1,1.0,60,0.0,Entertainment,9.0,1,4.0,Cat_3,B
598,0,1.0,45,1.0,Entertainment,4.0,2,3.0,Cat_2,B
599,0,0.0,31,1.0,Healthcare,0.0,1,1.0,Cat_6,D
600,0,0.0,33,0.0,Doctor,1.0,1,4.0,Cat_4,C
601,0,,18,0.0,,6.0,3,4.0,Cat_3,D
602,1,1.0,48,1.0,Artist,0.0,2,3.0,Cat_6,B
603,1,1.0,83,0.0,Lawyer,0.0,1,2.0,Cat_6,A
604,0,1.0,57,1.0,Executive,0.0,1,4.0,Cat_2,A
605,0,0.0,26,1.0,Healthcare,0.0,1,3.0,Cat_1,D
606,0,1.0,51,1.0,Artist,8.0,1,5.0,Cat_6,A
607,0,1.0,67,0.0,Executive,2.0,3,1.0,Cat_6,C
608,0,1.0,38,1.0,Artist,9.0,2,2.0,Cat_6,C
609,1,0.0,40,1.0,Doctor,0.0,1,1.0,Cat_6,C
610,1,1.0,45,1.0,Artist,5.0,2,2.0,Cat_6,B
611,0,1.0,48,1.0,Artist,0.0,2,4.0,Cat_6,C
612,1,1.0,69,0.0,Lawyer,0.0,2,2.0,Cat_6,C
613,0,0.0,21,0.0,Healthcare,9.0,1,5.0,Cat_6,D
614,1,1.0,48,0.0,Engineer,1.0,3,,Cat_6,B
615,1,0.0,18,0.0,Healthcare,0.0,1,3.0,Cat_3,D
616,0,1.0,72,1.0,Artist,0.0,1,3.0,Cat_4,C
617,0,1.0,85,0.0,Lawyer,0.0,1,1.0,Cat_6,D
618,1,0.0,21,0.0,Marketing,1.0,1,5.0,Cat_4,D
619,1,1.0,48,1.0,Artist,1.0,1,1.0,Cat_4,A
620,1,0.0,37,1.0,Entertainment,6.0,1,,Cat_6,A
621,0,0.0,28,0.0,Healthcare,1.0,1,5.0,Cat_4,D
622,0,1.0,55,1.0,Entertainment,1.0,1,2.0,Cat_6,A
623,1,0.0,56,1.0,Artist,0.0,1,2.0,Cat_6,C
624,0,1.0,50,1.0,Doctor,1.0,1,2.0,Cat_6,C
625,0,0.0,21,0.0,Healthcare,1.0,1,4.0,Cat_6,D
626,0,0.0,18,0.0,Healthcare,0.0,1,6.0,Cat_6,D
627,0,1.0,68,1.0,Lawyer,0.0,3,2.0,Cat_6,B
628,0,1.0,47,1.0,Artist,13.0,1,1.0,Cat_6,C
629,0,1.0,75,0.0,Lawyer,1.0,3,2.0,Cat_6,B
630,0,1.0,50,1.0,Artist,3.0,2,4.0,Cat_2,C
631,0,0.0,31,1.0,Healthcare,0.0,1,4.0,Cat_6,D
632,1,0.0,30,1.0,Artist,0.0,1,3.0,Cat_6,A
633,1,1.0,41,1.0,Artist,0.0,1,4.0,Cat_6,A
634,0,1.0,41,,Executive,6.0,3,2.0,Cat_3,A
635,1,1.0,35,0.0,Healthcare,2.0,1,1.0,Cat_6,A
636,0,1.0,37,1.0,Healthcare,0.0,1,1.0,Cat_6,D
637,0,1.0,60,1.0,Entertainment,0.0,1,,Cat_6,D
638,0,1.0,50,1.0,Doctor,0.0,2,3.0,Cat_6,C
639,0,1.0,36,1.0,Artist,0.0,2,2.0,Cat_6,C
640,1,0.0,26,0.0,Marketing,3.0,1,3.0,Cat_3,A
641,0,1.0,62,0.0,,7.0,3,2.0,Cat_6,D
642,0,0.0,22,0.0,Healthcare,0.0,1,4.0,Cat_4,D
643,1,0.0,19,0.0,Healthcare,0.0,1,3.0,Cat_6,D
644,1,1.0,45,1.0,Artist,0.0,2,5.0,Cat_6,C
645,1,0.0,31,0.0,Doctor,0.0,1,4.0,Cat_6,D
646,0,1.0,56,1.0,Artist,0.0,2,3.0,Cat_4,C
647,1,1.0,62,,Lawyer,8.0,1,5.0,Cat_6,A
648,1,0.0,25,1.0,Healthcare,1.0,1,3.0,Cat_6,B
649,1,1.0,73,1.0,Lawyer,1.0,1,1.0,Cat_6,B
650,0,1.0,62,1.0,Doctor,1.0,2,4.0,Cat_3,C
651,0,1.0,46,0.0,Entertainment,0.0,2,3.0,Cat_6,A
652,1,1.0,51,1.0,Artist,0.0,1,,Cat_3,C
653,0,1.0,25,1.0,Executive,1.0,3,2.0,Cat_6,A
654,0,1.0,66,,Executive,0.0,3,2.0,Cat_6,B
655,0,0.0,27,1.0,Marketing,1.0,1,2.0,Cat_3,A
656,0,1.0,87,0.0,Executive,1.0,1,2.0,Cat_6,A
657,1,1.0,47,1.0,Artist,0.0,1,1.0,Cat_1,A
658,0,1.0,57,1.0,Artist,1.0,2,4.0,Cat_6,C
659,0,1.0,60,1.0,Artist,0.0,2,4.0,Cat_3,A
660,0,1.0,40,1.0,Executive,0.0,3,5.0,Cat_6,B
661,1,0.0,32,1.0,Doctor,7.0,1,,Cat_2,A
662,0,0.0,28,1.0,Healthcare,2.0,1,3.0,Cat_6,D
663,0,0.0,39,1.0,Doctor,4.0,1,3.0,Cat_6,C
664,1,0.0,47,1.0,Marketing,9.0,1,1.0,Cat_6,D
665,1,0.0,39,1.0,,8.0,1,,Cat_6,C
666,0,0.0,28,0.0,Entertainment,1.0,1,,Cat_3,A
667,0,1.0,69,1.0,Artist,0.0,2,3.0,Cat_6,A
668,1,0.0,42,1.0,Artist,0.0,1,1.0,Cat_6,D
669,1,1.0,46,1.0,Engineer,1.0,1,1.0,Cat_6,D
670,1,0.0,23,0.0,Marketing,3.0,1,3.0,Cat_6,C
671,0,0.0,45,1.0,Artist,1.0,1,5.0,Cat_6,C
672,1,1.0,38,1.0,Doctor,1.0,2,4.0,Cat_6,B
673,1,1.0,71,0.0,Lawyer,1.0,3,3.0,Cat_6,D
674,1,0.0,26,0.0,Doctor,0.0,1,2.0,Cat_6,D
675,1,1.0,60,1.0,Artist,8.0,3,2.0,Cat_6,C
676,1,1.0,46,1.0,Artist,1.0,2,2.0,Cat_6,C
677,0,1.0,39,1.0,Entertainment,1.0,2,4.0,Cat_3,C
678,1,0.0,18,0.0,Healthcare,1.0,1,3.0,Cat_6,D
679,0,1.0,26,1.0,Doctor,1.0,2,2.0,Cat_7,A
680,0,1.0,53,1.0,Artist,1.0,3,2.0,Cat_6,D
681,0,1.0,40,1.0,Entertainment,1.0,2,2.0,Cat_3,C
682,0,1.0,76,0.0,Executive,0.0,1,7.0,Cat_4,D
683,0,1.0,26,1.0,Entertainment,0.0,2,3.0,Cat_3,A
684,1,1.0,65,1.0,Artist,0.0,2,2.0,Cat_6,C
685,1,0.0,37,1.0,Artist,12.0,1,2.0,Cat_6,A
686,0,0.0,25,0.0,Healthcare,0.0,1,4.0,Cat_3,C
687,1,0.0,21,0.0,Engineer,0.0,1,5.0,Cat_2,D
688,1,0.0,25,0.0,Healthcare,0.0,1,4.0,Cat_2,D
689,0,0.0,23,0.0,Healthcare,4.0,1,5.0,Cat_6,D
690,1,0.0,30,1.0,Healthcare,1.0,1,6.0,Cat_3,D
691,1,0.0,30,0.0,Doctor,0.0,1,4.0,Cat_6,D
692,0,1.0,42,0.0,Entertainment,0.0,2,4.0,Cat_4,A
693,1,1.0,81,0.0,Lawyer,0.0,3,2.0,Cat_6,D
694,0,1.0,49,1.0,Entertainment,1.0,2,5.0,Cat_6,C
695,0,0.0,32,0.0,Healthcare,0.0,1,3.0,Cat_2,A
696,1,1.0,43,1.0,Artist,0.0,2,4.0,Cat_2,B
697,0,1.0,26,0.0,Executive,9.0,3,4.0,Cat_6,D
698,1,0.0,67,0.0,Artist,1.0,1,2.0,Cat_6,B
699,0,1.0,88,0.0,Executive,0.0,1,1.0,Cat_6,A
700,1,0.0,40,1.0,Healthcare,8.0,1,4.0,Cat_2,D
701,1,,48,1.0,Artist,0.0,1,4.0,Cat_2,C
702,0,0.0,18,0.0,Healthcare,7.0,1,3.0,Cat_1,D
703,0,1.0,39,1.0,,5.0,2,3.0,Cat_6,A
704,0,1.0,61,1.0,Entertainment,7.0,3,5.0,Cat_6,B
705,1,1.0,51,1.0,Artist,0.0,3,4.0,Cat_6,C
706,1,1.0,25,0.0,Engineer,0.0,2,2.0,Cat_4,A
707,0,0.0,35,1.0,Artist,6.0,1,3.0,Cat_6,B
708,0,1.0,46,0.0,Executive,0.0,3,2.0,Cat_6,C
709,1,1.0,53,0.0,Homemaker,2.0,3,3.0,Cat_6,B
710,0,1.0,48,1.0,Entertainment,9.0,1,1.0,Cat_6,D
711,0,1.0,75,1.0,Lawyer,1.0,1,2.0,Cat_6,D
712,0,0.0,23,0.0,Healthcare,1.0,1,3.0,Cat_4,D
713,0,0.0,29,0.0,Doctor,1.0,1,2.0,Cat_6,D
714,0,1.0,46,0.0,Artist,0.0,1,2.0,Cat_6,B
715,1,0.0,61,1.0,Marketing,1.0,1,1.0,Cat_6,D
716,1,0.0,37,0.0,Artist,1.0,1,1.0,Cat_6,B
717,1,0.0,23,0.0,Healthcare,6.0,1,5.0,Cat_2,D
718,0,0.0,21,0.0,Healthcare,0.0,1,8.0,Cat_6,D
719,1,0.0,33,0.0,Healthcare,7.0,1,4.0,Cat_5,D
720,0,1.0,74,0.0,Executive,0.0,1,,,D
721,0,0.0,41,0.0,Entertainment,0.0,1,2.0,Cat_6,D
722,1,1.0,58,1.0,Engineer,0.0,3,4.0,Cat_6,B
723,0,1.0,25,1.0,Entertainment,8.0,2,2.0,Cat_6,A
724,0,0.0,33,0.0,Marketing,2.0,1,3.0,Cat_6,D
725,0,1.0,43,0.0,Doctor,0.0,1,2.0,Cat_6,A
726,0,1.0,25,0.0,Executive,1.0,1,2.0,Cat_4,D
727,1,0.0,26,0.0,Engineer,0.0,1,1.0,Cat_6,A
728,0,0.0,22,0.0,Healthcare,1.0,1,5.0,Cat_6,D
729,0,1.0,28,0.0,Artist,0.0,2,2.0,Cat_6,D
730,1,0.0,36,1.0,Entertainment,7.0,1,1.0,Cat_6,A
731,1,0.0,28,0.0,Healthcare,1.0,1,3.0,Cat_4,C
732,0,1.0,85,1.0,Artist,1.0,3,4.0,Cat_6,A
733,0,0.0,30,1.0,Entertainment,0.0,1,,Cat_6,D
734,0,1.0,43,1.0,Healthcare,7.0,3,2.0,Cat_6,A
735,0,1.0,82,0.0,Executive,1.0,3,2.0,Cat_6,B
736,0,,48,1.0,Executive,0.0,3,5.0,Cat_6,B
737,1,0.0,18,0.0,Healthcare,3.0,1,3.0,Cat_2,D
738,0,1.0,53,1.0,Engineer,1.0,1,2.0,Cat_3,A
739,0,1.0,50,1.0,Artist,0.0,2,4.0,Cat_6,B
740,1,1.0,39,0.0,Engineer,9.0,2,6.0,Cat_4,D
741,1,1.0,35,0.0,Engineer,2.0,2,6.0,Cat_2,B
742,0,0.0,28,1.0,Entertainment,0.0,1,3.0,Cat_4,D
743,1,0.0,33,1.0,Engineer,1.0,1,3.0,Cat_6,A
744,1,1.0,35,1.0,Healthcare,1.0,1,3.0,Cat_6,C
745,0,1.0,48,1.0,Entertainment,0.0,2,4.0,Cat_6,B
746,1,1.0,50,1.0,Artist,1.0,3,3.0,Cat_4,C
747,0,1.0,47,0.0,Entertainment,0.0,2,4.0,Cat_6,C
748,1,0.0,50,1.0,Artist,4.0,1,1.0,Cat_6,C
749,0,1.0,56,1.0,Artist,0.0,1,4.0,Cat_3,A
750,1,0.0,26,0.0,Healthcare,10.0,1,1.0,Cat_6,D
751,0,0.0,21,0.0,Healthcare,0.0,1,4.0,Cat_6,D
752,0,1.0,61,1.0,Entertainment,1.0,2,4.0,Cat_6,C
753,1,1.0,88,0.0,Lawyer,0.0,3,2.0,Cat_6,B
754,0,0.0,72,0.0,Marketing,1.0,1,2.0,Cat_6,D
755,0,1.0,61,1.0,Artist,1.0,1,2.0,Cat_6,B
756,1,1.0,45,0.0,Engineer,8.0,1,,Cat_6,A
757,1,1.0,51,0.0,Engineer,1.0,2,5.0,Cat_4,B
