School DBN,Date,Enrolled,Absent,Present,Released
05M133,20190412,239,17,222,0
05M133,20190415,238,22,216,0
05M133,20190416,238,18,220,0
05M133,20190417,239,31,208,0
05M133,20190418,239,33,206,0
05M133,20190429,239,27,212,0
05M133,20190430,239,18,221,0
05M133,20190501,239,20,219,0
05M133,20190502,239,27,212,0
05M133,20190503,239,27,212,0
05M133,20190506,239,20,219,0
05M133,20190507,239,16,223,0
05M133,20190508,239,16,223,0
05M133,20190509,239,16,223,0
05M133,20190510,240,21,219,0
05M133,20190513,240,22,218,0
05M133,20190514,240,12,228,0
05M133,20190515,240,17,223,0
05M133,20190516,240,17,223,0
05M133,20190517,240,17,223,0
05M133,20190520,240,23,217,0
05M133,20190521,241,19,222,0
05M133,20190522,241,26,215,0
05M133,20190523,241,27,214,0
05M133,20190524,241,23,218,0
05M133,20190528,241,26,215,0
05M133,20190529,241,26,215,0
05M133,20190530,241,26,215,0
05M133,20190531,241,19,222,0
05M133,20190603,241,26,215,0
05M133,20190605,241,40,201,0
05M133,20190607,241,30,211,0
05M133,20190610,241,27,214,0
05M133,20190612,241,17,224,0
05M133,20190613,241,31,210,0
05M133,20190614,241,28,213,0
05M133,20190617,241,24,217,0
05M133,20190618,241,44,197,0
05M133,20190619,241,58,183,0
05M133,20190620,241,69,172,0
05M133,20190621,241,65,176,0
05M133,20190624,241,65,176,0
05M133,20190625,241,99,142,0
05M133,20190626,241,82,159,0
05M148,20180905,399,94,305,0
05M148,20180906,389,76,313,0
05M148,20180907,389,89,300,0
05M148,20180912,386,19,367,0
05M148,20180913,385,24,361,0
05M148,20180914,384,27,357,0
05M148,20180917,382,30,352,0
05M148,20180918,382,39,343,0
05M148,20180920,381,26,355,0
05M148,20180921,381,39,342,0
05M148,20180924,378,2,376,0
05M148,20180925,377,5,372,0
05M148,20180926,377,28,349,0
05M148,20180927,376,26,350,0
05M148,20180928,376,37,339,0
05M148,20181001,375,27,348,0
05M148,20181002,375,35,340,0
05M148,20181003,375,31,344,0
05M148,20181004,374,24,350,0
05M148,20181005,374,29,345,0
05M148,20181009,374,40,334,0
05M148,20181010,374,27,347,0
05M148,20181011,373,26,347,0
05M148,20181012,373,33,340,0
05M148,20181015,374,35,339,0
05M148,20181016,374,31,343,0
05M148,20181017,373,33,340,0
05M148,20181018,373,31,342,0
05M148,20181019,373,46,327,0
05M148,20181022,373,37,336,0
05M148,20181023,374,25,349,0
05M148,20181024,373,21,352,0
05M148,20181025,373,28,345,0
05M148,20181026,373,32,341,0
05M148,20181029,373,33,340,0
05M148,20181030,373,28,345,0
05M148,20181031,372,77,294,1
05M148,20181101,373,28,345,0
05M148,20181102,374,38,336,0
05M148,20181105,374,29,345,0
05M148,20181107,374,40,334,0
05M148,20181108,374,33,341,0
05M148,20181109,374,48,326,0
05M148,20181113,373,40,333,0
05M148,20181114,374,27,347,0
05M148,20181115,375,40,335,0
05M148,20181116,375,111,263,1
05M148,20181119,375,32,343,0
05M148,20181120,374,47,327,0
05M148,20181121,374,140,234,0
05M148,20181126,373,37,336,0
05M148,20181127,373,28,345,0
05M148,20181128,373,31,342,0
05M148,20181129,372,96,276,0
05M148,20181130,373,42,331,0
05M148,20181203,373,32,341,0
05M148,20181204,372,34,338,0
05M148,20181205,372,23,349,0
05M148,20181206,372,28,343,1
05M148,20181207,374,43,331,0
05M148,20181210,374,40,334,0
05M148,20181211,374,35,339,0
05M148,20181212,374,36,337,1
05M148,20181213,374,42,332,0
05M148,20181214,374,43,331,0
05M148,20181217,373,37,336,0
05M148,20181218,373,42,331,0
05M148,20181219,373,39,334,0
05M148,20181220,373,58,315,0
05M148,20181221,373,139,234,0
05M148,20190102,372,76,296,0
05M148,20190103,372,45,327,0
05M148,20190104,372,51,321,0
05M148,20190107,371,32,339,0
05M148,20190108,371,40,331,0
05M148,20190109,371,46,325,0
05M148,20190110,371,36,335,0
05M148,20190111,371,45,326,0
05M148,20190114,370,37,333,0
05M148,20190115,368,32,336,0
05M148,20190116,368,42,326,0
05M148,20190117,368,29,339,0
05M148,20190118,368,59,308,1
05M148,20190122,368,23,155,190
05M148,20190123,367,12,165,190
05M148,20190124,367,16,161,190
05M148,20190125,367,11,166,190
05M148,20190128,366,15,162,189
05M148,20190129,367,41,325,1
05M148,20190130,367,53,313,1
05M148,20190131,367,194,172,1
05M148,20190201,367,54,313,0
05M148,20190204,368,45,323,0
05M148,20190206,369,28,340,1
05M148,20190207,369,62,307,0
05M148,20190208,369,53,315,1
05M148,20190211,369,42,327,0
05M148,20190212,369,48,321,0
05M148,20190213,370,42,327,1
05M148,20190214,370,41,329,0
05M148,20190215,370,68,302,0
05M148,20190225,369,37,332,0
05M148,20190226,370,31,339,0
05M148,20190227,370,28,341,1
05M148,20190228,370,48,322,0
05M148,20190301,369,56,312,1
05M148,20190305,369,32,337,0
05M148,20190306,369,43,326,0
05M148,20190307,369,43,326,0
05M148,20190308,369,120,249,0
05M148,20190311,369,34,335,0
05M148,20190312,368,29,339,0
05M148,20190313,367,37,330,0
05M148,20190314,368,47,321,0
05M148,20190315,368,42,326,0
05M148,20190318,368,45,323,0
05M148,20190319,368,50,318,0
05M148,20190320,369,54,315,0
05M148,20190321,369,44,325,0
05M148,20190322,369,62,307,0
05M148,20190325,369,49,320,0
05M148,20190326,368,34,334,0
05M148,20190327,368,29,339,0
05M148,20190328,368,38,330,0
05M148,20190329,368,51,317,0
05M148,20190401,368,34,334,0
05M148,20190402,367,28,339,0
05M148,20190403,367,32,335,0
05M148,20190404,367,43,324,0
05M148,20190405,368,72,296,0
05M148,20190408,368,46,322,0
05M148,20190409,368,31,337,0
05M148,20190410,368,33,335,0
05M148,20190411,368,44,324,0
05M148,20190412,368,53,315,0
05M148,20190415,368,57,311,0
05M148,20190416,368,49,319,0
05M148,20190417,368,58,310,0
05M148,20190418,368,105,263,0
05M148,20190429,367,46,321,0
05M148,20190430,368,45,323,0
05M148,20190501,368,36,332,0
05M148,20190502,368,41,327,0
05M148,20190503,367,70,297,0
05M148,20190506,366,47,319,0
05M148,20190507,366,51,315,0
05M148,20190508,366,53,313,0
05M148,20190509,366,53,313,0
05M148,20190510,366,73,293,0
05M148,20190513,366,63,303,0
05M148,20190514,366,65,301,0
05M148,20190515,367,52,315,0
05M148,20190516,366,57,309,0
05M148,20190517,365,73,292,0
05M148,20190520,364,59,305,0
05M148,20190521,364,61,303,0
05M148,20190522,364,49,315,0
05M148,20190523,364,56,308,0
05M148,20190524,364,68,296,0
05M148,20190528,364,58,306,0
05M148,20190529,365,60,305,0
05M148,20190530,365,53,312,0
05M148,20190531,365,125,240,0
05M148,20190603,364,43,321,0
05M148,20190605,365,74,291,0
05M148,20190607,365,87,278,0
05M148,20190610,365,66,299,0
05M148,20190611,365,86,103,176
05M148,20190612,365,94,271,0
05M148,20190613,366,134,232,0
05M148,20190614,366,109,257,0
05M148,20190617,366,155,211,0
05M148,20190618,366,29,149,188
05M148,20190619,366,54,124,188
05M148,20190620,366,59,119,188
05M148,20190621,366,101,77,188
05M148,20190624,366,100,78,188
05M148,20190625,366,125,53,188
05M148,20190626,365,251,95,19
05M154,20180905,272,33,239,0
05M154,20180906,274,27,247,0
05M154,20180907,278,20,258,0
05M154,20180912,280,18,262,0
05M154,20180913,282,13,269,0
05M154,20180914,281,16,265,0
05M154,20180917,282,16,266,0
05M154,20180918,283,14,269,0
05M154,20180920,283,8,275,0
05M154,20180921,283,17,266,0
05M154,20180924,282,22,260,0
05M154,20180925,282,29,253,0
05M154,20180926,282,14,268,0
05M154,20180927,284,16,268,0
05M154,20180928,285,17,268,0
05M154,20181001,284,23,261,0
05M154,20181002,285,21,264,0
05M154,20181003,285,14,271,0
05M154,20181004,288,11,277,0
05M154,20181005,288,15,273,0
05M154,20181009,288,25,263,0
05M154,20181010,289,27,262,0
05M154,20181011,289,18,271,0
05M154,20181012,289,29,260,0
05M154,20181015,290,25,265,0
05M154,20181016,290,19,271,0
05M154,20181017,290,17,273,0
05M154,20181018,290,25,265,0
05M154,20181019,289,27,262,0
05M154,20181022,290,22,268,0
05M154,20181023,290,18,272,0
05M154,20181024,290,16,274,0
05M154,20181025,290,15,275,0
05M154,20181026,290,26,264,0
05M154,20181029,289,23,266,0
05M154,20181030,288,13,275,0
05M154,20181031,287,31,256,0
05M154,20181101,287,31,256,0
05M154,20181102,286,30,256,0
05M154,20181105,286,24,262,0
05M154,20181107,286,17,269,0
05M154,20181108,289,19,270,0
05M154,20181109,288,31,257,0
05M154,20181113,288,27,261,0
05M154,20181114,288,29,259,0
05M154,20181115,288,85,203,0
05M154,20181116,288,58,230,0
05M154,20181119,288,16,272,0
05M154,20181120,288,22,266,0
05M154,20181121,288,55,233,0
05M154,20181126,287,21,266,0
05M154,20181127,286,22,264,0
05M154,20181128,286,11,275,0
05M154,20181129,287,20,267,0
05M154,20181130,287,26,261,0
05M154,20181203,287,26,261,0
05M154,20181204,287,36,250,1
05M154,20181205,286,28,258,0
05M154,20181206,286,21,265,0
05M154,20181207,285,33,252,0
05M154,20181210,285,22,263,0
05M154,20181211,285,22,263,0
05M154,20181212,284,16,268,0
05M154,20181213,283,24,259,0
05M154,20181214,285,23,262,0
05M154,20181217,285,27,258,0
05M154,20181218,285,31,254,0
05M154,20181219,285,19,266,0
05M154,20181220,285,21,264,0
05M154,20181221,284,50,234,0
05M154,20190102,281,66,215,0
05M154,20190103,281,25,256,0
05M154,20190104,281,40,241,0
05M154,20190107,281,31,250,0
05M154,20190108,281,26,255,0
05M154,20190109,281,24,257,0
05M154,20190110,282,21,261,0
05M154,20190111,282,30,252,0
05M154,20190114,278,33,245,0
05M154,20190115,278,20,258,0
05M154,20190116,278,18,260,0
05M154,20190117,280,18,262,0
05M154,20190118,281,32,249,0
05M154,20190122,281,32,249,0
05M154,20190123,281,21,260,0
05M154,20190124,281,24,257,0
05M154,20190125,281,16,265,0
05M154,20190128,281,16,265,0
05M154,20190129,281,16,265,0
05M154,20190130,281,20,261,0
05M154,20190131,281,107,174,0
05M154,20190201,281,32,249,0
05M154,20190204,281,25,256,0
05M154,20190206,281,18,263,0
05M154,20190207,282,19,263,0
05M154,20190208,282,26,256,0
05M154,20190211,284,26,258,0
05M154,20190212,284,38,246,0
05M154,20190213,284,13,220,51
05M154,20190214,284,19,265,0
05M154,20190215,284,33,251,0
05M154,20190225,281,28,253,0
05M154,20190226,281,17,264,0
05M154,20190227,280,17,263,0
05M154,20190228,280,18,262,0
05M154,20190301,280,27,253,0
05M154,20190305,278,15,263,0
05M154,20190306,280,13,267,0
05M154,20190307,280,13,267,0
05M154,20190308,280,28,252,0
05M154,20190311,280,26,253,1
05M154,20190312,280,21,258,1
05M154,20190313,280,20,259,1
05M154,20190314,280,73,206,1
05M154,20190315,279,29,249,1
05M154,20190318,279,26,253,0
05M154,20190319,280,20,260,0
05M154,20190320,280,9,271,0
05M154,20190321,279,17,262,0
05M154,20190322,279,23,256,0
05M154,20190325,279,20,259,0
05M154,20190326,279,22,257,0
05M154,20190327,279,19,260,0
05M154,20190328,279,11,218,50
05M154,20190329,279,17,262,0
05M154,20190401,279,17,262,0
05M154,20190402,279,11,268,0
05M154,20190403,279,13,266,0
05M154,20190404,279,20,259,0
05M154,20190405,279,31,248,0
05M154,20190408,279,31,248,0
05M154,20190409,279,24,255,0
05M154,20190410,279,27,252,0
05M154,20190411,279,20,259,0
05M154,20190412,279,31,248,0
05M154,20190415,279,24,255,0
05M154,20190416,279,27,252,0
05M154,20190417,279,17,262,0
05M154,20190418,279,26,253,0
05M154,20190429,279,20,259,0
05M154,20190430,279,19,260,0
05M154,20190501,279,11,268,0
05M154,20190502,279,15,264,0
05M154,20190503,279,29,250,0
05M154,20190506,278,16,262,0
05M154,20190507,278,15,263,0
05M154,20190508,278,25,253,0
05M154,20190509,278,17,261,0
05M154,20190510,278,23,255,0
05M154,20190513,278,41,237,0
05M154,20190514,278,18,260,0
05M154,20190515,278,15,263,0
05M154,20190516,278,21,257,0
05M154,20190517,278,23,255,0
05M154,20190520,278,31,247,0
05M154,20190521,278,17,261,0
05M154,20190522,278,18,260,0
05M154,20190523,278,22,256,0
05M154,20190524,278,15,263,0
05M154,20190528,278,32,246,0
05M154,20190529,278,15,263,0
05M154,20190530,278,20,258,0
05M154,20190531,278,17,261,0
05M154,20190603,277,28,249,0
05M154,20190605,277,45,232,0
05M154,20190607,277,28,249,0
05M154,20190610,277,12,265,0
05M154,20190612,277,18,259,0
05M154,20190613,277,26,251,0
05M154,20190614,277,22,255,0
05M154,20190617,277,27,250,0
05M154,20190618,277,45,232,0
05M154,20190619,277,22,254,1
05M154,20190620,277,29,248,0
05M154,20190621,277,89,188,0
05M154,20190624,277,69,208,0
05M154,20190625,277,141,136,0
05M154,20190626,277,121,156,0
05M157,20180905,248,88,160,0
05M157,20180906,243,59,184,0
05M157,20180907,246,72,174,0
05M157,20180912,252,57,194,1
05M157,20180913,253,55,197,1
05M157,20180914,256,58,197,1
05M157,20180917,256,56,200,0
05M157,20180918,255,57,198,0
05M157,20180920,254,51,203,0
05M157,20180921,253,62,191,0
05M157,20180924,253,52,201,0
05M157,20180925,252,59,193,0
05M157,20180926,252,60,192,0
05M157,20180927,253,68,185,0
05M157,20180928,253,76,177,0
05M157,20181001,253,46,207,0
05M157,20181002,253,48,205,0
05M157,20181003,253,55,198,0
05M157,20181004,253,45,208,0
05M157,20181005,253,53,200,0
05M157,20181009,254,51,203,0
05M157,20181010,253,74,179,0
05M157,20181011,255,57,198,0
05M157,20181012,253,55,198,0
05M157,20181015,251,49,202,0
05M157,20181016,252,49,203,0
05M157,20181017,251,47,203,1
05M157,20181018,251,43,207,1
05M157,20181019,251,64,186,1
05M157,20181022,248,54,193,1
05M157,20181023,248,47,201,0
05M157,20181024,248,54,194,0
05M157,20181025,246,59,187,0
05M157,20181026,246,58,187,1
05M157,20181029,245,47,198,0
05M157,20181030,244,47,197,0
05M157,20181031,243,101,141,1
05M157,20181101,242,56,186,0
05M157,20181102,242,60,181,1
05M157,20181105,241,55,186,0
05M157,20181107,241,52,188,1
05M157,20181108,240,36,204,0
05M157,20181109,241,64,176,1
05M157,20181113,241,46,195,0
05M157,20181114,242,52,190,0
05M157,20181115,242,53,189,0
05M157,20181116,243,93,148,2
05M157,20181119,243,48,193,2
05M157,20181120,243,48,194,1
05M157,20181121,243,88,153,2
05M157,20181126,246,43,202,1
05M157,20181127,246,46,200,0
05M157,20181128,246,45,200,1
05M157,20181129,245,34,210,1
05M157,20181130,246,71,174,1
05M157,20181203,247,43,204,0
05M157,20181204,247,39,208,0
05M157,20181205,246,54,192,0
05M157,20181206,246,40,206,0
05M157,20181207,246,45,201,0
05M157,20181210,247,51,196,0
05M157,20181211,246,56,190,0
05M157,20181212,246,49,197,0
05M157,20181213,246,53,192,1
05M157,20181214,245,61,183,1
05M157,20181217,245,43,202,0
05M157,20181218,245,51,194,0
05M157,20181219,245,54,191,0
05M157,20181220,245,51,194,0
05M157,20181221,244,93,150,1
05M157,20190102,242,88,154,0
05M157,20190103,241,55,186,0
05M157,20190104,241,56,184,1
05M157,20190107,241,46,195,0
05M157,20190108,242,55,187,0
05M157,20190109,241,53,188,0
05M157,20190110,241,49,191,1
05M157,20190111,241,58,182,1
05M157,20190114,241,43,198,0
05M157,20190115,241,43,198,0
05M157,20190116,241,54,187,0
05M157,20190117,241,48,193,0
05M157,20190118,241,65,175,1
05M157,20190129,235,36,199,0
05M157,20190130,235,59,176,0
05M157,20190131,235,135,100,0
05M157,20190201,234,63,169,2
05M157,20190204,232,37,195,0
05M157,20190206,231,45,186,0
05M157,20190207,230,35,195,0
05M157,20190208,231,50,180,1
05M157,20190211,231,40,191,0
05M157,20190212,232,75,157,0
05M157,20190213,233,59,174,0
05M157,20190214,233,49,184,0
05M157,20190215,233,58,174,1
05M157,20190225,232,46,186,0
05M157,20190226,232,45,187,0
05M157,20190227,233,42,191,0
05M157,20190228,233,40,193,0
05M157,20190301,233,68,164,1
05M157,20190305,233,37,196,0
05M157,20190306,235,54,181,0
05M157,20190307,235,50,185,0
05M157,20190308,235,82,153,0
05M157,20190311,235,42,193,0
05M157,20190312,234,39,195,0
05M157,20190313,234,56,178,0
05M157,20190314,233,49,184,0
05M157,20190315,233,49,183,1
05M157,20190318,232,41,191,0
05M157,20190319,232,43,189,0
05M157,20190320,232,50,182,0
05M157,20190321,232,47,185,0
05M157,20190322,231,60,170,1
05M157,20190325,231,46,185,0
05M157,20190326,231,45,186,0
05M157,20190327,231,69,162,0
05M157,20190328,231,48,183,0
05M157,20190329,231,45,185,1
05M157,20190401,231,51,180,0
05M157,20190402,231,35,196,0
05M157,20190403,230,45,185,0
05M157,20190404,231,60,171,0
05M157,20190405,231,48,182,1
05M157,20190408,230,35,195,0
05M157,20190409,230,43,187,0
05M157,20190410,230,33,197,0
05M157,20190411,230,45,184,1
05M157,20190412,230,53,176,1
05M157,20190415,230,46,184,0
05M157,20190416,230,50,179,1
05M157,20190417,231,67,164,0
05M157,20190418,231,88,143,0
05M157,20190429,232,55,177,0
05M157,20190430,231,43,187,1
05M157,20190501,231,63,168,0
05M157,20190502,230,45,185,0
05M157,20190503,230,54,175,1
05M157,20190506,230,50,180,0
05M157,20190507,230,38,191,1
05M157,20190508,230,78,151,1
05M157,20190509,230,45,184,1
05M157,20190510,230,67,162,1
05M157,20190513,230,57,173,0
05M157,20190514,232,58,173,1
05M157,20190515,231,54,177,0
05M157,20190516,231,55,174,2
05M157,20190517,231,41,189,1
05M157,20190520,231,40,191,0
05M157,20190521,231,47,184,0
05M157,20190522,230,55,175,0
05M157,20190523,230,60,170,0
05M157,20190524,230,70,159,1
05M157,20190528,230,46,184,0
05M157,20190529,230,67,163,0
05M157,20190530,230,68,161,1
05M157,20190531,230,72,158,0
05M157,20190605,230,98,132,0
05M157,20190607,230,128,101,1
05M157,20190610,230,86,144,0
05M157,20190611,229,92,135,2
05M157,20190612,230,68,161,1
05M157,20190613,230,75,155,0
05M157,20190614,230,101,128,1
05M157,20190617,230,101,127,2
05M157,20190626,230,36,193,1
05M161,20180905,804,107,697,0
05M161,20180906,810,82,728,0
05M161,20180907,811,101,710,0
05M161,20180912,808,48,760,0
05M161,20180913,806,44,762,0
05M161,20180914,805,47,758,0
05M161,20180917,805,47,758,0
05M161,20180918,803,42,761,0
05M161,20180920,802,55,747,0
05M161,20180921,803,55,748,0
05M161,20180924,803,37,766,0
05M161,20180925,804,65,739,0
05M161,20180926,804,41,763,0
05M161,20180927,806,48,758,0
05M161,20180928,805,48,757,0
05M161,20181001,805,56,749,0
05M161,20181002,805,49,756,0
05M161,20181003,805,35,770,0
05M161,20181004,805,20,785,0
05M161,20181005,805,51,754,0
05M161,20181009,805,43,762,0
05M161,20181010,804,52,752,0
05M161,20181011,806,50,756,0
05M161,20181012,804,50,754,0
05M161,20181015,805,69,736,0
05M161,20181016,804,42,762,0
05M161,20181017,804,46,758,0
05M161,20181018,804,49,755,0
05M161,20181019,805,69,736,0
05M161,20181022,804,46,758,0
05M161,20181023,804,41,763,0
05M161,20181024,805,48,757,0
05M161,20181025,805,55,750,0
05M161,20181026,805,72,733,0
05M161,20181029,804,56,748,0
05M161,20181030,806,40,766,0
05M161,20181031,806,150,656,0
05M161,20181101,807,91,716,0
05M161,20181102,807,71,736,0
05M161,20181105,805,54,751,0
05M161,20181107,805,29,776,0
05M161,20181108,805,48,757,0
05M161,20181109,803,50,753,0
05M161,20181113,802,86,716,0
05M161,20181114,802,36,766,0
05M161,20181115,804,257,547,0
05M161,20181116,804,186,618,0
05M161,20181119,804,82,722,0
05M161,20181120,806,60,746,0
05M161,20181121,805,110,695,0
05M161,20181126,804,84,720,0
05M161,20181127,804,51,753,0
05M161,20181128,805,42,763,0
05M161,20181129,803,69,734,0
05M161,20181130,802,93,709,0
05M161,20181203,801,50,751,0
05M161,20181204,801,54,747,0
05M161,20181205,801,50,751,0
05M161,20181206,801,40,761,0
05M161,20181207,801,62,739,0
05M161,20181210,800,60,740,0
05M161,20181211,800,72,728,0
05M161,20181212,800,61,739,0
05M161,20181213,800,70,730,0
05M161,20181214,800,67,733,0
05M161,20181217,800,79,721,0
05M161,20181218,800,92,708,0
05M161,20181219,801,97,704,0
05M161,20181220,801,82,719,0
05M161,20181221,802,212,590,0
05M161,20190102,801,162,639,0
05M161,20190103,799,66,733,0
05M161,20190104,799,75,724,0
05M161,20190107,798,54,744,0
05M161,20190108,799,48,751,0
05M161,20190109,799,54,745,0
05M161,20190110,799,55,744,0
05M161,20190111,799,58,741,0
05M161,20190114,800,46,754,0
05M161,20190115,800,45,755,0
05M161,20190116,800,65,735,0
05M161,20190117,800,44,756,0
05M161,20190118,802,114,688,0
05M161,20190122,804,104,700,0
05M161,20190123,805,43,762,0
05M161,20190124,805,72,733,0
05M161,20190125,805,71,734,0
05M161,20190128,805,67,738,0
05M161,20190129,803,73,730,0
05M161,20190130,803,78,725,0
05M161,20190131,802,359,443,0
05M161,20190201,803,91,712,0
05M161,20190204,802,53,749,0
05M161,20190206,801,151,650,0
05M161,20190207,801,65,736,0
05M161,20190208,801,76,725,0
05M161,20190211,802,65,737,0
05M161,20190212,803,108,695,0
05M161,20190213,803,60,743,0
05M161,20190214,803,70,733,0
05M161,20190215,802,91,711,0
05M161,20190225,802,82,720,0
05M161,20190226,803,47,756,0
05M161,20190227,803,60,743,0
05M161,20190228,803,60,743,0
05M161,20190301,803,85,718,0
05M161,20190305,801,38,763,0
05M161,20190306,801,50,751,0
